,step,epoch,loss,probability
185,744,0,0.6225902438163757,0.5491285
186,748,0,0.537311315536499,0.6117864
187,752,0,0.6685118079185486,0.48711887
188,756,0,0.5520350337028503,0.54322314
189,760,0,0.3308368921279907,0.2800493
190,764,0,0.6932449340820312,0.3411239
191,768,0,0.5012454390525818,0.39581105
192,772,0,0.1752602458000183,0.16023873
193,776,0,0.19596914947032928,0.17707348
194,780,0,0.11919357627630234,0.11210042
195,784,0,0.6796889305114746,0.31660566
196,788,0,0.2507551312446594,0.27026084
197,792,0,0.9035648703575134,0.2425784
198,796,0,0.08659965544939041,0.08281053
199,800,0,0.1066962480545044,0.1007844
200,804,0,0.1834520548582077,0.37387457
201,808,0,0.1949758678674698,0.33294407
202,812,0,0.14398053288459778,0.42579138
203,816,0,0.192324697971344,0.17113493
204,820,0,0.1844196766614914,0.16244753
205,824,0,0.6025793552398682,0.33536792
206,828,0,0.3300318419933319,0.48978472
207,832,0,0.3691164553165436,0.4166864
208,836,0,0.17421668767929077,0.27138534
209,840,0,0.10789374262094498,0.59510183
210,844,0,0.1562737077474594,0.13977145
211,848,0,0.044426366686820984,0.31455308
212,852,0,0.06460211426019669,0.060294777
213,856,0,0.13562504947185516,0.23168111
214,860,0,0.436538964509964,0.2665795
215,864,0,0.00852986890822649,0.008471092
216,868,0,0.014808040112257004,0.014612016
217,872,0,0.7711524367332458,0.040217455
218,876,0,0.11497851461172104,0.25159517
219,880,0,0.027417762205004692,0.31114617
220,884,0,0.015847178176045418,0.015672004
221,888,0,0.09458401799201965,0.25782606
222,892,0,0.019781574606895447,0.6509923
223,896,0,0.009183197282254696,0.67283064
224,900,0,0.6171484589576721,0.7249558
225,904,0,0.3403043746948242,0.15046991
226,908,0,0.9992882609367371,0.73898005
227,912,0,1.0236433744430542,0.0455974
228,916,0,1.0805689096450806,0.24254589
229,920,0,0.8450142741203308,0.3213821
230,924,0,0.222834050655365,0.52412057
231,928,0,0.3833419382572174,0.6315281
232,932,0,0.547912061214447,0.4737955
233,936,0,0.981428325176239,0.6035921
234,940,0,1.1105703115463257,0.84803575
235,944,0,0.4087550640106201,0.4379672
236,948,0,0.1495848149061203,0.45477343
237,952,0,0.3553445041179657,0.42040405
238,956,0,0.16509057581424713,0.42951736
239,960,0,0.4941631853580475,0.2161843
240,964,0,0.1856396645307541,0.19233823
241,968,0,0.027973512187600136,0.34065232
242,972,0,0.04079001024365425,0.03906735
243,976,0,0.07581907510757446,0.28884313
244,980,0,0.07429995387792587,0.070315875
245,984,0,0.005134667735546827,0.33784595
246,988,0,0.0018771413015201688,0.0018744399
247,992,0,0.0043815565295517445,0.3340731
248,996,0,0.04266853258013725,0.04016092
249,1000,0,0.06170332059264183,0.61079097
250,1004,0,0.08125761896371841,0.07220228
251,1008,0,0.8059484362602234,0.6892143
252,1012,0,0.0011488824384287,0.0011479349
253,1016,0,0.4611455500125885,0.3174114
254,1020,0,0.01186524610966444,0.01170499
255,1024,0,0.002172148786485195,0.002168027
256,1028,0,0.027507858350872993,0.31641778
257,1032,0,1.4186172485351562,0.32878602
258,1036,0,0.14312954246997833,0.12790997
259,1040,0,0.029536522924900055,0.028771622
260,1044,0,0.4426937997341156,0.0987392
261,1048,0,0.05174173042178154,0.36055502
262,1052,0,0.126533642411232,0.11532497
263,1056,0,0.06119628623127937,0.7177395
264,1060,0,0.5902999639511108,0.6356435
265,1064,0,0.6735530495643616,0.63245386
266,1068,0,0.03395499661564827,0.3566301
267,1072,0,0.29973018169403076,0.43476453
268,1076,0,0.7039967179298401,0.36163747
269,1080,0,0.0837046205997467,0.2713941
270,1084,0,0.05064930394291878,0.047606025
271,1088,0,0.03699320927262306,0.3458494
272,1092,0,0.013162943534553051,0.67573553
273,1096,0,0.043353497982025146,0.70543575
274,1100,0,0.04943570867180824,0.71187377
275,1104,0,0.052970241755247116,0.62559056
276,1108,0,0.1188521757721901,0.6388995
277,1112,0,0.08847791701555252,0.29821527
278,1116,0,0.03593415021896362,0.35998592
279,1120,0,0.03806796297430992,0.036991086
280,1124,0,0.04327651858329773,0.37276998
281,1128,0,0.13762855529785156,0.7556817
282,1132,0,0.09966939687728882,0.42419553
283,1136,0,0.018601495772600174,0.018301928
284,1140,0,0.0037776923272758722,0.33705136
285,1144,0,0.04760809242725372,0.04467177
286,1148,0,0.24437575042247772,0.5076397
287,1152,0,0.0005676392465829849,0.99943274
288,1156,0,0.025076622143387794,0.9756892
289,1160,0,0.07990552484989166,0.92334586
290,1164,0,0.07150473445653915,0.2694824
291,1168,0,0.007281892001628876,0.33195737
292,1172,0,0.0006078217411413789,0.00060732814
293,1176,0,0.0219521913677454,0.31218013
294,1180,0,0.004245144780725241,0.33042637
295,1184,0,0.00031273788772523403,0.33325696
296,1188,0,0.0017925780266523361,0.66500854
297,1192,0,0.22316455841064453,0.49841964
298,1196,0,1.3332370519638062,0.008073703
299,1200,0,0.0015060994774103165,0.0015049024
300,1204,0,0.1253373622894287,0.10477058
301,1208,0,0.02348168008029461,0.022963801
302,1212,0,0.24289749562740326,0.4789022
303,1216,0,0.0017832162557169795,0.0017811203
304,1220,0,0.00024121819296851754,0.3335649
305,1224,0,0.08456452935934067,0.07629308
306,1228,0,0.0012011557118967175,0.6674456
307,1232,0,0.1837727576494217,0.8556094
308,1236,0,0.003035381669178605,0.336342
309,1240,0,0.975729763507843,0.033382524
310,1244,0,0.005095093511044979,0.005068422
311,1248,0,0.5152735114097595,0.30075836
312,1252,0,0.3216584622859955,0.26149747
313,1256,0,0.02079540491104126,0.020512698
314,1260,0,0.15179748833179474,0.7884229
315,1264,0,0.02974049001932144,0.3609338
316,1268,0,0.003018422983586788,0.6691573
317,1272,0,0.23379914462566376,0.17613651
318,1276,0,0.20779718458652496,0.1834469
319,1280,0,0.0481020025908947,0.29509643
320,1284,0,0.009312874637544155,0.34185526
321,1288,0,0.0007862902130000293,0.9992142
322,1292,0,0.5517449975013733,0.070068955
323,1296,0,0.004254176747053862,0.004233088
324,1300,0,0.07550151646137238,0.40313745
325,1304,0,0.9293310642242432,0.28401616
326,1308,0,0.07139060646295547,0.3975242
327,1312,0,0.6617867946624756,0.3612759
328,1316,0,0.7220024466514587,0.46912768
329,1320,0,1.562387466430664,0.3988397
330,1324,0,0.03192828223109245,0.030765511
331,1328,0,0.6741369366645813,0.4151977
332,1332,0,0.05278375372290611,0.6253449
333,1336,0,0.01564517803490162,0.6813294
334,1340,0,0.008174543268978596,0.008091351
335,1344,0,0.072126604616642,0.068133675
336,1348,0,0.425443559885025,0.57424706
337,1352,0,0.0126261031255126,0.01250716
338,1356,0,0.02087915502488613,0.3180522
339,1360,0,0.9959458708763123,0.35027757
340,1364,0,0.007720507215708494,0.3356317
341,1368,0,0.010917171835899353,0.010829371
342,1372,0,0.006985517684370279,0.3391228
343,1376,0,0.005060296505689621,0.005042274
344,1380,0,0.9554977416992188,0.31002337
345,1384,0,0.17426162958145142,0.14603291
346,1388,0,0.1936081200838089,0.5218294
347,1392,0,0.0706440731883049,0.06771655
348,1396,0,0.5507421493530273,0.2955108
349,1400,0,0.210326686501503,0.18190016
350,1404,0,0.07367148250341415,0.07018568
351,1408,0,0.07041560858488083,0.6036274
352,1412,0,0.06795195490121841,0.39765945
353,1416,0,0.0837746188044548,0.4070059
354,1420,0,0.012773074209690094,0.6733206
355,1424,0,0.3936661183834076,0.8643341
356,1428,0,0.0019335901597514749,0.3341829
357,1432,0,0.00401346618309617,0.004001893
358,1436,0,1.1117579936981201,0.34545925
359,1440,0,0.0017615733668208122,0.0017596814
360,1444,0,0.004977777134627104,0.004959695
361,1448,0,0.014619347639381886,0.6745398
362,1452,0,0.008248829282820225,0.6683717
363,1456,0,0.011835169978439808,0.01174688
364,1460,0,0.02255510352551937,0.022241259
365,1464,0,0.10016743093729019,0.09292973
366,1468,0,0.0641983300447464,0.060123518
367,1472,0,0.4182516634464264,0.3113997
368,1476,0,0.48067429661750793,0.080839895
369,1480,0,0.2041798233985901,0.19826685
370,1484,0,0.002111501293256879,0.0021086277
371,1488,0,0.05181072652339935,0.6252285
372,1492,0,0.02872356027364731,0.028072916
373,1496,0,0.00961222406476736,0.009521636
374,1500,0,0.00476054148748517,0.33722398
375,1504,0,0.004662598017603159,0.3311761
376,1508,0,0.004558411426842213,0.0045430516
377,1512,0,0.0015698116039857268,0.6681331
378,1516,0,0.020708788186311722,0.3532363
379,1520,0,0.0008844092371873558,0.6663857
380,1524,0,0.021334020420908928,0.3539156
381,1528,0,2.1060084691271186e-05,0.99997896
382,1532,0,0.42774882912635803,0.25196746
383,1536,0,0.002313134726136923,0.335398
384,1540,0,0.022686300799250603,0.6741891
385,1544,0,0.0010757292620837688,0.33396113
386,1548,0,0.006981892045587301,0.0069500185
387,1552,0,0.003930659964680672,0.003920322
388,1556,0,0.09010569006204605,0.25505832
389,1560,0,0.001346070202998817,0.3339835
390,1564,0,0.0008115886594168842,0.0008111203
391,1568,0,0.006562077905982733,0.32732332
392,1572,0,0.000679141900036484,0.00067879335
393,1576,0,0.00959619041532278,0.66252506
394,1580,0,0.00044103144318796694,0.00044081206
395,1584,0,0.006021670997142792,0.66086155
396,1588,0,0.00019579545187298208,0.00019573035
397,1592,0,0.005482737440615892,0.32858646
398,1596,0,0.009064489044249058,0.65776485
399,1600,0,0.000697964511346072,0.0006977135
400,1604,0,0.001361293252557516,0.0013603168
401,1608,0,0.0035300946328788996,0.3305182
402,1612,0,0.03494371101260185,0.633539
403,1616,0,0.05014218017458916,0.04742581
404,1620,0,0.0007763017783872783,0.3332036
405,1624,0,0.00030595005955547094,0.000305917
406,1628,0,0.7096303105354309,0.37296835
407,1632,0,0.0011052032932639122,0.33341834
408,1636,0,0.007847722619771957,0.32643563
409,1640,0,0.012084842659533024,0.65485126
410,1644,0,0.0020725498907268047,0.002069949
411,1648,0,0.0028815027326345444,0.66951084
412,1652,0,0.012934085913002491,0.012847822
413,1656,0,0.2801021635532379,0.19369274
414,1660,0,0.009588107466697693,0.34277698
415,1664,0,0.02150680683553219,0.3512541
416,1668,0,0.13216648995876312,0.11011297
417,1672,0,0.2699287235736847,0.15931937
418,1676,0,0.00412342045456171,0.004106923
419,1680,0,0.035573091357946396,0.36655855
420,1684,0,0.08266128599643707,0.07574118
421,1688,0,0.011587011627852917,0.011469558
422,1692,0,0.03803202509880066,0.9639673
423,1696,0,0.330231636762619,0.8761564
424,1700,0,0.007148111704736948,0.33965573
425,1704,0,0.5342745184898376,0.6177406
426,1708,0,0.0025094368029385805,0.0025035066
427,1712,0,0.004849537741392851,0.0048198667
428,1716,0,0.008747084997594357,0.008641778
429,1720,0,0.002352458192035556,0.0023451836
430,1724,0,0.3543356657028198,0.5306416
431,1728,0,0.0032413778826594353,0.0032318865
432,1732,0,0.0022989658173173666,0.33118728
433,1736,0,0.0037168466951698065,0.0036971124
434,1740,0,0.0008499096147716045,0.3328317
435,1744,0,0.014915533363819122,0.34515646
436,1748,0,0.0223527941852808,0.97803336
437,1752,0,0.010415560565888882,0.3284231
438,1756,0,0.13476870954036713,0.22427265
439,1760,0,0.00028569961432367563,0.00028564592
440,1764,0,0.01965249516069889,0.31741863
441,1768,0,0.00880777183920145,0.6582122
442,1772,0,0.0014314530417323112,0.33469367
443,1776,0,0.026540890336036682,0.025515126
444,1780,0,0.06325845420360565,0.6146932
445,1784,0,0.0006547390366904438,0.33397663
446,1788,0,0.00750711327418685,0.6740201
447,1792,0,0.033300694078207016,0.36507407
448,1796,0,0.09316474944353104,0.41473675
449,1800,0,0.004576214589178562,0.3369734
450,1804,0,0.003339531598612666,0.0033244344
451,1808,0,0.013144946657121181,0.012956291
452,1812,0,0.24383075535297394,0.21646483
453,1816,0,0.011572315357625484,0.011378646
454,1820,0,0.026498695835471153,0.025504028
455,1824,0,0.0007509049028158188,0.33400443
456,1828,0,0.00036656789598055184,0.33362663
457,1832,0,0.00044972359319217503,0.33378258
458,1836,0,0.07683856040239334,0.40199128
459,1840,0,0.018052218481898308,0.34469533
460,1844,0,0.0017183134332299232,0.33466113
461,1848,0,0.02639913558959961,0.35872534
462,1852,0,0.00015809469914529473,0.33334044
463,1856,0,0.011758048087358475,0.3448825
464,1860,0,1.3275254964828491,0.41005787
465,1864,0,8.058112143771723e-05,8.0557686e-05
466,1868,0,0.00192542455624789,0.664753
467,1872,0,0.007706191390752792,0.32575515
468,1876,0,5.797279663966037e-05,5.7970905e-05
469,1880,0,0.009530396200716496,0.32396176
470,1884,0,9.805752779357135e-05,9.807458e-05
471,1888,0,0.44160687923431396,0.08910096
472,1892,0,0.7111014723777771,0.039497998
473,1896,0,0.002376299351453781,0.66433185
474,1900,0,0.0002468387538101524,0.00024680028
475,1904,0,0.02366098202764988,0.6438841
476,1908,0,0.4308919608592987,0.7369938
477,1912,0,0.0003301698307041079,0.00032997367
478,1916,0,0.0003836568503174931,0.0003835348
479,1920,0,0.08035275340080261,0.609093
480,1924,0,0.0074376570992171764,0.3297312
481,1928,0,0.001480687758885324,0.001478727
482,1932,0,0.0066481586545705795,0.67302257
483,1936,0,0.030413316562771797,0.34818974
484,1940,0,0.0138973668217659,0.6565126
485,1944,0,0.038056325167417526,0.3686452
486,1948,0,0.8094918131828308,0.63887805
487,1952,0,0.0038111042231321335,0.66993
488,1956,0,0.04139060527086258,0.039061744
489,1960,0,0.004567182157188654,0.33775893
490,1964,0,0.00978229008615017,0.33305836
491,1968,0,0.010098311118781567,0.00996759
492,1972,0,0.0007683798321522772,0.6660365
493,1976,0,0.05367622151970863,0.38190797
494,1980,0,0.0065142312087118626,0.0064757783
495,1984,0,0.06128455325961113,0.05627592
496,1988,0,0.0017727500526234508,0.6665124
497,1992,0,0.0027550291270017624,0.33596334
498,1996,0,0.02836182713508606,0.31097484
499,2000,0,0.0013010624097660184,0.665385
500,2004,0,0.13296391069889069,0.55702144
501,2008,0,0.000157369373482652,0.000157332
502,2012,0,0.0001145093483501114,0.6665896
503,2016,0,6.003760427120142e-05,0.6666178
504,2020,0,0.014199744910001755,0.31998992
505,2024,0,0.0020212773233652115,0.33146164
506,2028,0,0.07846057415008545,0.26437274
507,2032,0,0.002337782410904765,0.0023311402
508,2036,0,0.0021004017908126116,0.664571
509,2040,0,0.000310426636133343,0.00031032678
510,2044,0,0.0009936454007402062,0.0009928071
511,2048,0,0.002758461982011795,0.33606598
512,2052,0,0.00023724505444988608,0.00023718622
513,2056,0,0.00011080892727477476,0.66655713
514,2060,0,0.00025398647994734347,0.3335872
515,2064,0,0.0010708278277888894,0.0010699144
516,2068,0,3.4967940791830188e-06,0.66666865
517,2072,0,0.0005086225573904812,0.3338413
518,2076,0,0.0009112944826483727,0.33404848
519,2080,0,0.0010079116327688098,0.0010067116
520,2084,0,0.006298714783042669,0.0062638936
521,2088,0,0.0002697765303310007,0.00026970162
522,2092,0,0.06797940284013748,0.605334
523,2096,0,0.0006681461818516254,0.0006676458
524,2100,0,0.0683930441737175,0.7163622
525,2104,0,0.027996337041258812,0.36019292
526,2108,0,0.0069739930331707,0.0069028786
527,2112,0,0.0002742376527749002,0.3336074
528,2116,0,0.0002837047213688493,0.33312285
529,2120,0,0.002067048568278551,0.33539262
530,2124,0,3.7986927054589614e-05,0.33334816
531,2128,0,6.722844409523532e-05,0.33339176
532,2132,0,0.0003354948421474546,0.33366826
533,2136,0,0.0027502647135406733,0.0027443122
534,2140,0,3.2901014492381364e-05,0.33333674
535,2144,0,0.12579138576984406,0.31673166
536,2148,0,0.3054443299770355,0.23734528
537,2152,0,0.000700026226695627,0.33399594
538,2156,0,0.004412130918353796,0.33054587
539,2160,0,5.8129695389652625e-05,0.9999418
540,2164,0,0.10683887451887131,0.09242839
541,2168,0,0.0021909011993557215,0.3354899
542,2172,0,2.698003845580388e-05,0.33330873
543,2176,0,0.005211545620113611,0.6614893
544,2180,0,0.313700795173645,0.13073064
545,2184,0,0.0013839174062013626,0.6652855
546,2188,0,2.8724663257598877,8.204753e-05
547,2192,0,0.0005655703716911376,0.0005650821
548,2196,0,0.0005365666002035141,0.6669652
549,2200,0,0.06619617342948914,0.31447762
550,2204,0,6.0158770793350413e-05,0.33336768
551,2208,0,0.009066333062946796,0.008948418
552,2212,0,0.032230865210294724,0.031715017
553,2216,0,0.0057999626733362675,0.0057655307
554,2220,0,0.0011872965842485428,0.3345149
555,2224,0,0.00020391964062582701,0.9997961
556,2228,0,0.0064957900904119015,0.33973417
557,2232,0,0.0829850360751152,0.07713406
558,2236,0,0.02764437533915043,0.027091185
559,2240,0,0.006974008399993181,0.67107683
560,2244,0,0.03229955583810806,0.6408768
561,2248,0,0.1195453479886055,0.4384611
562,2252,0,0.10173798352479935,0.27602243
563,2256,0,0.014802031219005585,0.3417624
564,2260,0,0.033772919327020645,0.6825318
565,2264,0,0.1813097447156906,0.49189878
566,2268,0,0.0014644324546679854,0.001463313
567,2272,0,0.27808552980422974,0.15118743
568,2276,0,0.04882940649986267,0.36987698
569,2280,0,0.06126251816749573,0.38889828
570,2284,0,0.05379846692085266,0.050313503
571,2288,0,0.0002868416195269674,0.00028678292
572,2292,0,0.0065633333288133144,0.6731598
573,2296,0,0.015505640767514706,0.32139653
574,2300,0,0.0003256509080529213,0.00032554567
575,2304,0,0.000162822354468517,0.00016280367
576,2308,0,5.749684351030737e-05,0.33336666
577,2312,0,0.17504315078258514,0.13769116
578,2316,0,0.00012746443098876625,0.33338892
579,2320,0,0.0001485135726397857,0.33325055
580,2324,0,0.0009440090507268906,0.33270186
581,2328,0,0.4901237487792969,0.3519037
582,2332,0,6.401018617907539e-05,0.3333926
583,2336,0,9.655856047174893e-06,9.630147e-06
584,2340,0,3.007955092471093e-05,0.33335397
585,2344,0,0.00037781696300953627,0.00037762357
586,2348,0,7.708807061135303e-06,0.3333385
587,2352,0,0.012669104151427746,0.6630969
588,2356,0,0.0016500350320711732,0.66551226
589,2360,0,0.09272566437721252,0.08494228
590,2364,0,8.76929480000399e-05,0.33331582
591,2368,0,0.06453114002943039,0.39184177
592,2372,0,1.3885747194290161,0.33832547
593,2376,0,0.0029586022719740868,0.33628094
594,2380,0,0.03863156959414482,0.36925218
595,2384,0,0.015508809126913548,0.67299193
596,2388,0,0.1445571780204773,0.759135
597,2392,0,0.9611313939094543,0.75596
598,2396,0,2.0683748722076416,0.41332102
599,2400,0,0.3984336853027344,0.20856129
600,2404,0,0.7678377628326416,0.059296835
601,2408,0,0.1584746390581131,0.3788446
602,2412,0,0.5065023899078369,0.23492335
603,2416,0,0.5338944792747498,0.07264006
604,2420,0,0.546246349811554,0.10162302
605,2424,0,0.6050402522087097,0.28620073
606,2428,0,0.29281511902809143,0.2964122
607,2432,0,0.0509331114590168,0.37804785
608,2436,0,0.5131906867027283,0.37454975
609,2440,0,0.05959904193878174,0.057400923
610,2444,0,0.06694876402616501,0.6104476
611,2448,0,0.014015455730259418,0.6785918
612,2452,0,0.011805650778114796,0.3435299
613,2456,0,0.010090033523738384,0.010016541
614,2460,0,0.004847695119678974,0.6656884
615,2464,0,0.19960235059261322,0.16405699
616,2468,0,0.0016336838016286492,0.66722417
617,2472,0,0.050140321254730225,0.28812626
618,2476,0,0.019241593778133392,0.3519589
619,2480,0,0.02756885625422001,0.34339282
620,2484,0,0.029798775911331177,0.34071264
621,2488,0,0.01601162739098072,0.65783924
622,2492,0,0.00014057457156013697,0.6666546
623,2496,0,0.03700276091694832,0.035079475
624,2500,0,0.4673588275909424,0.0828817
625,2504,0,0.011240492574870586,0.34307364
626,2508,0,0.001323716132901609,0.0013220607
627,2512,0,0.015195727348327637,0.34831056
628,2516,0,0.0037029096856713295,0.6702251
629,2520,0,1.2698217630386353,0.6601922
630,2524,0,0.017646944150328636,0.017205838
631,2528,0,0.007996433414518833,0.3412312
632,2532,0,0.024806777015328407,0.35601744
633,2536,0,0.0004864009388256818,0.3336968
634,2540,0,0.15415705740451813,0.5919998
635,2544,0,0.004230655264109373,0.66787165
636,2548,0,0.025868022814393044,0.32751173
637,2552,0,0.08719643205404282,0.58914334
638,2556,0,0.032999392598867416,0.30636775
