,step,epoch,loss,probability
0,4,0,0.8975248336791992,0.42761144
1,8,0,0.6747671961784363,0.58751017
2,12,0,0.5317695140838623,0.6028476
3,16,0,0.33993613719940186,0.2876906
4,20,0,0.44387757778167725,0.55577016
5,24,0,0.7363114356994629,0.24915606
6,28,0,0.08643650263547897,0.08253605
7,32,0,0.11303604394197464,0.105846435
8,36,0,0.06962699443101883,0.06580546
9,40,0,0.21118700504302979,0.19540788
10,44,0,0.6843214631080627,0.25371388
11,48,0,0.09571105241775513,0.91048694
12,52,0,0.21585334837436676,0.5153551
13,56,0,0.700984001159668,0.9581516
14,60,0,0.3043799102306366,0.2526333
15,64,0,0.5481407046318054,0.30750147
16,68,0,0.13247503340244293,0.3065772
17,72,0,0.20245085656642914,0.19101472
18,76,0,0.024090485647320747,0.023454608
19,80,0,1.1897011995315552,0.115021266
20,84,0,0.5229787826538086,0.096520305
21,88,0,0.09683907777070999,0.08874259
22,92,0,0.1254415065050125,0.284454
23,96,0,0.0365038700401783,0.035808753
24,100,0,1.1018905639648438,0.7916414
25,104,0,0.07735534757375717,0.5984048
26,108,0,0.29449862241744995,0.42972836
27,112,0,0.22855530679225922,0.34570196
28,116,0,0.016643723472952843,0.016472591
29,120,0,0.0094667449593544,0.009408638
30,124,0,0.3343788683414459,0.16223972
31,128,0,0.12560461461544037,0.10646235
32,132,0,0.0964377149939537,0.26477578
33,4,0,0.022955479100346565,0.022689015
34,8,0,0.06165869161486626,0.6541408
35,12,0,0.05324041470885277,0.050067052
36,16,0,0.007450589910149574,0.32674325
37,20,0,0.41757264733314514,0.23866014
38,24,0,0.33648574352264404,0.80639607
39,28,0,0.03199656680226326,0.3129302
40,32,0,0.00036371525493450463,0.0003636056
41,36,0,1.0302704572677612,0.14252119
42,40,0,0.2550998032093048,0.4735193
43,44,0,0.03667527809739113,0.6643212
44,48,0,0.06933163851499557,0.3956143
45,52,0,0.3244662284851074,0.5759562
46,56,0,0.01017372403293848,0.3412825
47,60,0,0.47333598136901855,0.34423158
48,64,0,0.21497128903865814,0.49315143
49,68,0,1.0916820764541626,0.64573693
50,72,0,0.12069649249315262,0.5717981
51,76,0,0.028897693380713463,0.028167129
52,80,0,1.767221450805664,0.31570294
53,84,0,0.07893151789903641,0.07414202
54,88,0,0.497830867767334,0.37718666
55,92,0,0.3970324695110321,0.3227934
56,96,0,0.41311168670654297,0.55062526
57,100,0,1.073478102684021,0.71425825
58,104,0,0.118624247610569,0.1085431
59,108,0,0.08700067549943924,0.08081528
60,112,0,1.8288503885269165,0.0027875595
61,116,0,0.8283722400665283,0.07804374
62,120,0,0.4045490026473999,0.21093325
63,124,0,0.28996896743774414,0.25103357
64,128,0,0.7289724349975586,0.2527255
65,132,0,0.7688438296318054,0.36670887
66,136,0,0.5679575800895691,0.43228474
67,140,0,0.6647264361381531,0.4192588
68,144,0,0.5010111331939697,0.3938525
69,148,0,0.5032670497894287,0.3950683
70,152,0,0.5759801864624023,0.29455572
71,156,0,0.5645537972450256,0.2735218
72,160,0,1.0354703664779663,0.23150672
73,164,0,0.19276444613933563,0.17402238
74,168,0,0.6148753762245178,0.20112932
75,172,0,0.18666408956050873,0.17006868
76,176,0,0.4883681535720825,0.22184443
77,180,0,1.0278433561325073,0.21090771
78,184,0,0.22694236040115356,0.20281
79,188,0,0.5139421224594116,0.22862165
80,192,0,0.6599499583244324,0.30408245
81,196,0,0.5397215485572815,0.4889566
82,200,0,0.4108424186706543,0.47901478
83,204,0,0.6808444857597351,0.48431644
84,208,0,0.4792502224445343,0.37733367
85,212,0,0.3105858862400055,0.74550873
86,216,0,0.43882063031196594,0.4809831
87,220,0,0.26068320870399475,0.32750222
88,224,0,0.504737913608551,0.3577231
89,228,0,0.046281009912490845,0.37380394
90,232,0,0.23481225967407227,0.5161497
91,236,0,0.039926737546920776,0.039003897
92,240,0,0.06487298011779785,0.061826736
93,244,0,0.012329031713306904,0.32696965
94,248,0,0.0301364716142416,0.31632394
95,252,0,0.014004065655171871,0.3335561
96,256,0,0.0016577978385612369,0.33304402
97,260,0,1.328691840171814,0.0062864064
98,264,0,0.09285043925046921,0.7473526
99,268,0,0.25095871090888977,0.20911472
100,272,0,0.1561126708984375,0.1266938
101,276,0,0.7168347239494324,0.5900598
102,280,0,0.02405332587659359,0.34176192
103,284,0,0.17456240952014923,0.46922898
104,288,0,0.004422101657837629,0.6670554
