frcnn_box,frcnn_cls,mask,model,rpn_box,rpn_score,total,training,step,mode
0.12199785,0.10939878,0.16583532,0.43042,0.026344243,0.0068439837,0.6939858,0.6939858,30000,train
0.11831371,0.10674635,0.16113661,0.42033917,0.027630242,0.006512378,0.6828334,0.6828334,31000,train
0.11946736,0.1070487,0.16093533,0.4195737,0.025679583,0.006442479,0.68100166,0.68100166,32000,train
0.11877051,0.107000776,0.15670499,0.41548046,0.026429538,0.006574867,0.6758487,0.6758487,33000,train
0.11708438,0.105585404,0.15749884,0.41385043,0.027211376,0.006470568,0.67316455,0.67316455,34000,train
0.11651466,0.106572375,0.15371922,0.40980884,0.02638743,0.0066148555,0.6680738,0.6680738,35000,train
0.11433963,0.10387431,0.15563291,0.40658316,0.02643846,0.0062979907,0.6638068,0.6638068,36000,train
0.11592511,0.10467571,0.15242179,0.4056917,0.026221288,0.006447975,0.66188157,0.66188157,37000,train
0.114868335,0.10416595,0.14924368,0.40073156,0.026165716,0.0062875045,0.655894,0.655894,38000,train
0.11489665,0.103967786,0.15158617,0.4028972,0.02607339,0.00637312,0.6570359,0.6570359,39000,train
0.11407972,0.103094906,0.14997163,0.39927924,0.026018972,0.006114202,0.6523999,0.6523999,40000,train
0.1132115,0.10363969,0.14670019,0.3949903,0.025214227,0.006224519,0.6471054,0.6471054,41000,train
0.11259274,0.10190908,0.14947522,0.3958785,0.0257488,0.006152694,0.6469938,0.6469938,42000,train
0.112421975,0.10254671,0.14905338,0.39609653,0.02587423,0.0062001133,0.6462201,0.6462201,43000,train
0.111772515,0.10110623,0.14321145,0.3867875,0.024705112,0.0059923516,0.63591874,0.63591874,44000,train
0.11279986,0.10123934,0.14620599,0.39223665,0.025829295,0.0061619235,0.6403788,0.6403788,45000,train
0.10965367,0.10040501,0.14747074,0.38891307,0.025638953,0.0057446696,0.63607806,0.63607806,46000,train
0.11040041,0.10178756,0.14239086,0.38484418,0.024296004,0.0059694317,0.63104033,0.63104033,47000,train
0.10915175,0.100151844,0.14537776,0.38547772,0.025008423,0.005787775,0.63070506,0.63070506,48000,train
0.110034056,0.10111234,0.14046785,0.38273114,0.025194114,0.005922686,0.6270034,0.6270034,49000,train
0.10849164,0.10039428,0.13947405,0.37932324,0.025001748,0.0059614824,0.62264544,0.62264544,50000,train
0.10778808,0.098932944,0.1403478,0.37723887,0.024341099,0.005828923,0.6196265,0.6196265,51000,train
0.1093652,0.10048663,0.13482477,0.37615976,0.025289157,0.006193884,0.6176085,0.6176085,52000,train
0.10638812,0.097665526,0.13502659,0.36924827,0.024537059,0.0056310436,0.60976166,0.60976166,53000,train
0.10688591,0.09967555,0.13637584,0.3733277,0.024529455,0.0058610057,0.6129116,0.6129116,54000,train
0.10682416,0.09749309,0.13707806,0.37135863,0.024418795,0.0055444,0.6100147,0.6100147,55000,train
0.106212765,0.09801363,0.13526191,0.369609,0.024318516,0.0058021303,0.60734785,0.60734785,56000,train
0.10565628,0.098456405,0.1345916,0.3693398,0.024749,0.005886389,0.6061656,0.6061656,57000,train
0.10597403,0.0975251,0.13139874,0.36466748,0.024105078,0.0056645405,0.6005865,0.6005865,58000,train
0.10453509,0.09522225,0.12876186,0.35767218,0.023609912,0.005543006,0.59269273,0.59269273,59000,train
0.1061385,0.09734867,0.1297605,0.36249638,0.023675224,0.005573266,0.59662217,0.59662217,60000,train
0.10296411,0.09519046,0.1269848,0.35487324,0.02426087,0.0054729893,0.5881117,0.5881117,61000,train
0.1051295,0.096782096,0.12645146,0.35803077,0.02392793,0.0057395883,0.59038746,0.59038746,62000,train
0.10474139,0.0978609,0.13024318,0.3624491,0.023856292,0.0057473816,0.5939524,0.5939524,63000,train
0.1024021,0.094695225,0.12730195,0.3526836,0.023013612,0.0052707708,0.5833312,0.5833312,64000,train
0.10243736,0.093993,0.12549505,0.35119748,0.023753328,0.0055188197,0.5809772,0.5809772,65000,train
0.10131894,0.0948256,0.12252629,0.34836674,0.024238488,0.005457167,0.5772879,0.5772879,66000,train
0.10287229,0.09579215,0.12527199,0.35278592,0.023290727,0.0055583706,0.5808487,0.5808487,67000,train
0.10124448,0.09460247,0.12105435,0.34571987,0.023384074,0.005434379,0.572934,0.572934,68000,train
0.09998281,0.09315977,0.12073365,0.3424054,0.023125734,0.005403288,0.5687784,0.5687784,69000,train
0.101058826,0.09246973,0.11941784,0.34188744,0.023539485,0.0054013743,0.567417,0.567417,70000,train
0.10122373,0.09458827,0.1222946,0.34725955,0.023614025,0.0055387057,0.57195336,0.57195336,71000,train
0.09964671,0.09300311,0.11849179,0.33974105,0.023285445,0.0053138915,0.5636086,0.5636086,72000,train
0.100503564,0.0927665,0.11750063,0.33990952,0.023779437,0.005359773,0.5629527,0.5629527,73000,train
0.098512046,0.09193025,0.11227071,0.33080667,0.022737209,0.0053563463,0.5530263,0.5530263,74000,train
0.098324485,0.09138024,0.11506674,0.33288735,0.02289702,0.005218789,0.55429417,0.55429417,75000,train
0.097940646,0.09160678,0.111715086,0.32869735,0.022295203,0.0051396135,0.5492913,0.5492913,76000,train
0.09752064,0.091065556,0.11580191,0.33237946,0.022888448,0.0051031397,0.55216455,0.55216455,77000,train
0.095535375,0.09004248,0.11164382,0.3245749,0.022406623,0.0049467483,0.5435517,0.5435517,78000,train
0.09765642,0.0910316,0.10905113,0.32554397,0.022585887,0.0052189436,0.54371715,0.54371715,79000,train
0.098101266,0.09082617,0.11046131,0.3266008,0.021970171,0.0052420134,0.543984,0.543984,80000,train
0.0957143,0.09017604,0.10944544,0.3237514,0.023204235,0.005211339,0.540351,0.540351,81000,train
0.095474504,0.089522496,0.10763873,0.31965944,0.021980334,0.0050432454,0.5354694,0.5354694,82000,train
0.09648248,0.089812964,0.109090425,0.32313815,0.022693811,0.005058254,0.53818357,0.53818357,83000,train
0.093922175,0.088532254,0.10559848,0.31587034,0.022720942,0.0050963014,0.5301368,0.5301368,84000,train
0.09483647,0.09020263,0.10206444,0.3133244,0.021147553,0.005073274,0.5268074,0.5268074,85000,train
0.094954185,0.08949605,0.1053302,0.317044,0.022237116,0.0050264993,0.52975523,0.52975523,86000,train
0.093385,0.087871656,0.106240086,0.31508693,0.022665832,0.004924479,0.52703047,0.52703047,87000,train
0.09424918,0.08912617,0.10544569,0.3148493,0.021179937,0.00484834,0.52603084,0.52603084,88000,train
0.09314682,0.087358944,0.10414256,0.31175137,0.022153776,0.004949317,0.522172,0.522172,89000,train
0.09389335,0.086050965,0.09971185,0.3067543,0.022134893,0.0049633607,0.5164136,0.5164136,90000,train
0.08974975,0.08613642,0.09842449,0.29999804,0.020854188,0.0048333,0.5088976,0.5088976,91000,train
0.09210925,0.08601273,0.09994506,0.30543604,0.022477334,0.0048915846,0.5135883,0.5135883,92000,train
0.09173957,0.08799727,0.1021104,0.30841717,0.021587214,0.0049827136,0.51583004,0.51583004,93000,train
0.090559736,0.08633644,0.09849163,0.30077967,0.020690896,0.004700867,0.50744987,0.50744987,94000,train
0.09082955,0.08456248,0.09829954,0.29995295,0.021546269,0.004715058,0.5058832,0.5058832,95000,train
0.091366306,0.085277036,0.099355504,0.3032355,0.022361947,0.0048750266,0.5084302,0.5084302,96000,train
0.0884458,0.08411552,0.09678575,0.29500556,0.020887943,0.004770366,0.49946856,0.49946856,97000,train
0.088669516,0.08368432,0.09564512,0.29338047,0.020709822,0.004671691,0.49711177,0.49711177,98000,train
0.09221053,0.086336575,0.098400645,0.3044543,0.022592634,0.004913863,0.5074766,0.5074766,99000,train
0.08975084,0.08429079,0.096448176,0.29666248,0.02137123,0.0048015607,0.49897102,0.49897102,100000,train
0.08802076,0.081749015,0.09481624,0.29081678,0.02161136,0.0046194815,0.4924122,0.4924122,101000,train
0.08910102,0.083138816,0.09585453,0.2945382,0.021692084,0.0047515393,0.49542037,0.49542037,102000,train
0.08842461,0.08346096,0.09304808,0.28977624,0.020257557,0.0045850063,0.48995987,0.48995987,103000,train
0.08713487,0.08258243,0.092470214,0.28692615,0.020143436,0.0045953817,0.4863993,0.4863993,104000,train
0.086849324,0.082170784,0.093670845,0.28675705,0.019612877,0.0044534397,0.4855265,0.4855265,105000,train
0.0865265,0.08253742,0.09307521,0.28755155,0.02087706,0.004535531,0.4856214,0.4856214,106000,train
0.08513262,0.08138515,0.094515555,0.2865653,0.02093789,0.004594415,0.48393795,0.48393795,107000,train
0.088613965,0.08338241,0.09507082,0.29268968,0.02094501,0.004677461,0.48937738,0.48937738,108000,train
0.084943555,0.0818168,0.09024456,0.28157824,0.019972775,0.0046005175,0.47758153,0.47758153,109000,train
0.0846179,0.07998136,0.09136681,0.28027207,0.019945819,0.004360243,0.47558677,0.47558677,110000,train
0.083688684,0.08028989,0.097679846,0.28664756,0.020492913,0.0044961586,0.48129573,0.48129573,111000,train
0.08640979,0.08155999,0.093395054,0.2863741,0.020473255,0.0045358785,0.48036322,0.48036322,112000,train
0.083887465,0.08008827,0.0935404,0.28363174,0.021535825,0.004579524,0.47695464,0.47695464,113000,train
0.08393415,0.0795654,0.08940383,0.2773203,0.020115037,0.0043018116,0.4699697,0.4699697,114000,train
0.08380198,0.07992997,0.09222605,0.27989304,0.01964076,0.004294259,0.47187668,0.47187668,115000,train
0.0847696,0.08035126,0.09474114,0.28533185,0.020850271,0.00461961,0.47667274,0.47667274,116000,train
0.084208004,0.07983533,0.0887501,0.27780783,0.020632077,0.0043825894,0.46851197,0.46851197,117000,train
0.08212174,0.07845709,0.09227653,0.27661732,0.01950821,0.0042537027,0.46666855,0.46666855,118000,train
0.08398257,0.079598166,0.09120706,0.2796651,0.020315878,0.0045614243,0.46907642,0.46907642,119000,train
0.08108618,0.07805571,0.08845018,0.27176583,0.019835167,0.0043386295,0.46053815,0.46053815,120000,train
0.08167786,0.07816501,0.09146779,0.27616727,0.020458516,0.004398299,0.46429282,0.46429282,121000,train
0.08280403,0.07893263,0.087846205,0.2745191,0.020514147,0.0044221836,0.46200895,0.46200895,122000,train
0.08203711,0.07846134,0.09359014,0.2785631,0.020039255,0.0044352883,0.4654155,0.4654155,123000,train
0.081347525,0.07689612,0.08775845,0.2704597,0.020033212,0.004424556,0.4566773,0.4566773,124000,train
0.08073486,0.07706495,0.096496806,0.2783232,0.019832814,0.004193974,0.46391317,0.46391317,125000,train
0.07958153,0.07616312,0.08884384,0.26965317,0.020630132,0.0044344952,0.45461932,0.45461932,126000,train
0.07963956,0.07618614,0.089065656,0.26849982,0.01950221,0.004106325,0.45286253,0.45286253,127000,train
0.08038894,0.07631531,0.087001435,0.26779017,0.019869784,0.004214494,0.45154715,0.45154715,128000,train
0.08070209,0.07731748,0.084531605,0.26720637,0.020295385,0.0043596895,0.450345,0.450345,129000,train
0.07757147,0.07416642,0.085949205,0.2602392,0.018464044,0.004088178,0.44276682,0.44276682,130000,train
0.078949004,0.07470506,0.0854926,0.26202813,0.018741418,0.004140012,0.44394276,0.44394276,131000,train
