loss,compile_metrics,epoch,step,auc,binary_accuracy,lr,recall
0.5323547720909119,0,2,5172,0.7984135746955872,0.7084146738052368,0.00990698579698801,0.7084829807281494
0.5367867946624756,0,2,5272,0.794709324836731,0.7060552835464478,0.00990448147058487,0.7061471343040466
0.6858419179916382,0,3,5358,0.759765625,0.59375,0.009856623597443104,0.59375
0.5788159370422363,0,3,5458,0.7612091898918152,0.687190592288971,0.009853698313236237,0.6865717768669128
0.5776013135910034,0,3,5558,0.7629966139793396,0.6877332329750061,0.009850742295384407,0.6871890425682068
0.5714128017425537,0,3,5658,0.7681781053543091,0.6905108094215393,0.009847738780081272,0.6900955438613892
0.564532995223999,0,3,5758,0.7743688225746155,0.6959553956985474,0.009844698943197727,0.6956047415733337
0.5585759878158569,0,3,5858,0.7790257930755615,0.6979478597640991,0.009841620922088623,0.6977919340133667
0.5542345643043518,0,3,5958,0.7823377251625061,0.6996932029724121,0.009838503785431385,0.6996152400970459
0.5512702465057373,0,3,6058,0.784681499004364,0.7012304067611694,0.009835349395871162,0.7011858224868774
0.5492081046104431,0,3,6158,0.7861224412918091,0.7021496295928955,0.009832154959440231,0.702130138874054
0.5507203936576843,0,3,6258,0.7844514846801758,0.700593113899231,0.009828922338783741,0.7006104588508606
0.5487361550331116,0,3,6358,0.7860748171806335,0.7020947933197021,0.009825652465224266,0.7021104097366333
0.5461719036102295,0,3,6458,0.7879639863967896,0.703125,0.009822343476116657,0.7031391859054565
0.5461189150810242,0,3,6558,0.787733256816864,0.7031510472297668,0.009818998165428638,0.703137993812561
0.5460482239723206,0,3,6658,0.7877975106239319,0.7031369805335999,0.009815612807869911,0.7031610012054443
0.5460649728775024,0,3,6758,0.7881802916526794,0.7038834095001221,0.009812189266085625,0.7038722634315491
0.5459678769111633,0,3,6858,0.7885173559188843,0.7044157981872559,0.009808728471398354,0.7043845653533936
0.5469306111335754,0,3,6958,0.7877660393714905,0.7039448022842407,0.009805230423808098,0.7039350271224976
0.5473918318748474,0,3,7058,0.7872053384780884,0.7035658955574036,0.009801694191992283,0.7035567164421082
0.4914514422416687,0,4,7144,0.86181640625,0.8125,0.009734532795846462,0.8125
0.5657122135162354,0,4,7244,0.7708784937858582,0.6905940771102905,0.009730586782097816,0.6905940771102905
0.5487475991249084,0,4,7344,0.785585343837738,0.7007929086685181,0.009726601652801037,0.7008706331253052
0.5469483733177185,0,4,7444,0.7871363759040833,0.6996989250183105,0.009722581133246422,0.6997508406639099
0.5414782762527466,0,4,7544,0.7917956709861755,0.7042160034179688,0.009718522429466248,0.7043328881263733
0.5388708114624023,0,4,7644,0.7938510775566101,0.7059006690979004,0.009714427404105663,0.7059630751609802
0.5351349115371704,0,4,7744,0.7968013882637024,0.7085586786270142,0.009710293263196945,0.7086626291275024
0.5353297591209412,0,4,7844,0.7967548966407776,0.7086305022239685,0.009706121869385242,0.7087642550468445
0.5345655083656311,0,4,7944,0.7975950837135315,0.7092306613922119,0.009701913222670555,0.709347665309906
0.5332241654396057,0,4,8044,0.7982596755027771,0.7087437510490417,0.009697666391730309,0.7088304758071899
0.5317211747169495,0,4,8144,0.7993040084838867,0.7089004516601562,0.009693382307887077,0.7090097665786743
0.5310223698616028,0,4,8244,0.799896240234375,0.709440290927887,0.00968906283378601,0.7095254063606262
0.5309870839118958,0,4,8344,0.7997639179229736,0.7090966105461121,0.00968470424413681,0.709174633026123
0.5322471857070923,0,4,8444,0.7987865805625916,0.7086255550384521,0.009680310264229774,0.7087096571922302
0.5314489603042603,0,4,8544,0.7996228337287903,0.7100731730461121,0.009675879962742329,0.7101846933364868
0.5300564765930176,0,4,8644,0.8008482456207275,0.7114319801330566,0.009671411477029324,0.7115672826766968
0.5294154286384583,0,4,8744,0.8013656139373779,0.7121525406837463,0.009666906669735909,0.7122501730918884
0.5307512879371643,0,4,8844,0.8002267479896545,0.7114656567573547,0.00966236088424921,0.7115483283996582
0.6155352592468262,0,5,8930,0.814453125,0.75,0.009576410055160522,0.75
0.5784672498703003,0,5,9030,0.7614048719406128,0.6840965151786804,0.009571468457579613,0.6840965151786804
0.5745280385017395,0,5,9130,0.7630054354667664,0.6826803684234619,0.009566495195031166,0.6823694109916687
0.5715407729148865,0,5,9230,0.7649929523468018,0.6856831312179565,0.009561482816934586,0.6853197813034058
0.5570085644721985,0,5,9330,0.7780570983886719,0.6941630244255066,0.009556437842547894,0.6939681768417358
0.5565394163131714,0,5,9430,0.778786301612854,0.6958582997322083,0.009551352821290493,0.6958582997322083
0.5547899603843689,0,5,9530,0.7809230089187622,0.6975353360176086,0.009546233341097832,0.6975353360176086
0.556078314781189,0,5,9630,0.7802879810333252,0.6978869438171387,0.009541076608002186,0.6979315280914307
0.5536839365959167,0,5,9730,0.7825766801834106,0.6989310383796692,0.009535884484648705,0.6989310383796692
0.5520418286323547,0,5,9830,0.7841513752937317,0.6996219754219055,0.009530656971037388,0.6995699405670166
0.5511655807495117,0,5,9930,0.7848103046417236,0.6999562978744507,0.009525394067168236,0.6998938322067261
0.5506104826927185,0,5,10030,0.7852103114128113,0.7006130814552307,0.009520093910396099,0.7005563378334045
0.5505222082138062,0,5,10130,0.7852164506912231,0.700588047504425,0.009514760226011276,0.7005099654197693
0.5502364635467529,0,5,10230,0.7852880358695984,0.7003987431526184,0.009509388357400894,0.700326681137085
0.5486950874328613,0,5,10330,0.7867644429206848,0.7021324038505554,0.009503981098532677,0.7020878195762634
0.5482180118560791,0,5,10430,0.7872169613838196,0.7023442983627319,0.009498539380729198,0.7023026347160339
0.5490081906318665,0,5,10530,0.786501407623291,0.7019245624542236,0.00949306134134531,0.7018855214118958
0.5476716756820679,0,5,10630,0.787692129611969,0.703125,0.009487547911703587,0.7030790448188782
0.7053313851356506,0,6,10716,0.7763671875,0.6875,0.009383456781506538,0.6875
0.5346440672874451,0,6,10816,0.800352156162262,0.7179765105247498,0.009377566166222095,0.7178217768669128
0.5292442440986633,0,6,10916,0.8043308854103088,0.7216262221336365,0.009371621534228325,0.7217040061950684
0.5231467485427856,0,6,11016,0.8087460398674011,0.7235257625579834,0.009365661069750786,0.7235257625579834
0.5192179083824158,0,6,11116,0.8122785687446594,0.7269326448440552,0.00935966707766056,0.7269326448440552
0.5198349356651306,0,6,11216,0.8119699358940125,0.725580096244812,0.00935363583266735,0.7255489230155945
0.5198366045951843,0,6,11316,0.8120277523994446,0.7253795862197876,0.00934757012873888,0.7253015637397766
0.5192031860351562,0,6,11416,0.812298059463501,0.7249464988708496,0.009341469034552574,0.7249019145965576
0.516093373298645,0,6,11516,0.814415454864502,0.7253237962722778,0.009335333481431007,0.7253043055534363
0.5159903764724731,0,6,11616,0.8144493699073792,0.7253572344779968,0.009329162538051605,0.7253051996231079
0.5150538086891174,0,6,11716,0.8147470951080322,0.7244474291801453,0.009322958067059517,0.7244005799293518
0.5160838961601257,0,6,11816,0.8138318657875061,0.7233906388282776,0.009316719137132168,0.7233197093009949
0.5164064764976501,0,6,11916,0.813281774520874,0.7224578261375427,0.009310447610914707,0.7223667502403259
0.5157915949821472,0,6,12016,0.813537061214447,0.7221007943153381,0.009304140694439411,0.7220407128334045
0.5147521495819092,0,6,12116,0.8144216537475586,0.7231888175010681,0.009297800250351429,0.7231441736221313
0.5144796371459961,0,6,12216,0.8147563338279724,0.7231324911117554,0.00929142627865076,0.7231012582778931
0.5145009160041809,0,6,12316,0.8145729899406433,0.722517192363739,0.009285018779337406,0.7224781513214111
0.5143424272537231,0,6,12416,0.8146809339523315,0.7226998805999756,0.009278576821088791,0.7227182388305664
0.5453218221664429,0,7,12502,0.80810546875,0.71875,0.009157144464552402,0.71875
0.49998167157173157,0,7,12602,0.8262214660644531,0.7422648668289185,0.009150341153144836,0.7428836822509766
0.502143383026123,0,7,12702,0.8240708112716675,0.735541045665741,0.00914350338280201,0.7360074520111084
0.5039897561073303,0,7,12802,0.8230766654014587,0.7343230843544006,0.009136633947491646,0.7345307469367981
0.4991053640842438,0,7,12902,0.8265417814254761,0.7359336018562317,0.00912973191589117,0.7360504865646362
0.4968923032283783,0,7,13002,0.8281904458999634,0.7359032034873962,0.009122795425355434,0.7359655499458313
0.4970342218875885,0,7,13102,0.827970027923584,0.7364288568496704,0.009115827269852161,0.7365328669548035
0.4953267574310303,0,7,13202,0.8286774158477783,0.7364925146102905,0.009108827449381351,0.7366262674331665
0.4926043450832367,0,7,13302,0.8306537866592407,0.7375936508178711,0.00910179503262043,0.7377496957778931
0.49228769540786743,0,7,13402,0.8306565880775452,0.7373231053352356,0.009094729088246822,0.7374792098999023
0.49147921800613403,0,7,13502,0.8309686779975891,0.7372939586639404,0.009087631478905678,0.7374500632286072
0.49374920129776,0,7,13602,0.8291206359863281,0.7351981401443481,0.009080500341951847,0.735297441482544
0.4947792887687683,0,7,13702,0.828012228012085,0.7339717149734497,0.00907333754003048,0.7340497374534607
0.4973703622817993,0,7,13802,0.8259398341178894,0.7321411371231079,0.009066143073141575,0.7322012186050415
0.4970168173313141,0,7,13902,0.8262655735015869,0.7321667671203613,0.009058916941285133,0.7322224974632263
0.49517691135406494,0,7,14002,0.8278619647026062,0.7338128685951233,0.00905165821313858,0.7338441014289856
0.49309587478637695,0,7,14102,0.8291226625442505,0.7345018982887268,0.009044368751347065,0.7345409393310547
0.4942377805709839,0,7,14202,0.8286754488945007,0.7344209551811218,0.009037046693265438,0.7344576716423035
0.4667077958583832,0,8,14288,0.88818359375,0.796875,0.008899192325770855,0.8125
0.4839285910129547,0,8,14388,0.8362323641777039,0.7418007254600525,0.008891530334949493,0.7419554591178894
0.48047247529029846,0,8,14488,0.8380325436592102,0.7418376803398132,0.00888383761048317,0.7420709133148193
0.4822353720664978,0,8,14588,0.8367682695388794,0.7396179437637329,0.008876114152371883,0.7398256063461304
0.48577848076820374,0,8,14688,0.8345599174499512,0.7400249242782593,0.008868359960615635,0.7401807904243469
0.47964924573898315,0,8,14788,0.8394244909286499,0.7441679239273071,0.008860571309924126,0.7443238496780396
0.48079362511634827,0,8,14888,0.8393695950508118,0.7440723776817322,0.008852758444845676,0.7441763877868652
0.4804966151714325,0,8,14988,0.8390505909919739,0.7427113056182861,0.008844908326864243,0.7428227663040161
0.48349761962890625,0,8,15088,0.8368415832519531,0.7410073280334473,0.008837033063173294,0.7411048412322998
0.48478105664253235,0,8,15188,0.8355805277824402,0.7394388318061829,0.008829126134514809,0.739525556564331
0.48508360981941223,0,8,15288,0.835005521774292,0.7388548851013184,0.008821189403533936,0.738917350769043
0.48604705929756165,0,8,15388,0.8340408205986023,0.7378945350646973,0.008813221007585526,0.73796546459198
0.48745888471603394,0,8,15488,0.8325954675674438,0.7359622120857239,0.008805224671959877,0.7360272407531738
0.4888039529323578,0,8,15588,0.8316770792007446,0.7352036833763123,0.008797196671366692,0.7352757453918457
0.48801350593566895,0,8,15688,0.8322210907936096,0.7357133030891418,0.008789139799773693,0.7357690930366516
0.48647576570510864,0,8,15788,0.8333263993263245,0.7365714311599731,0.008781054057180882,0.7366130948066711
0.4863337278366089,0,8,15888,0.8331535458564758,0.735956072807312,0.008772937580943108,0.7359853386878967
0.4863770604133606,0,8,15988,0.833107054233551,0.7359917163848877,0.008764791302382946,0.7360192537307739
0.5509371757507324,0,9,16074,0.8046875,0.6875,0.008611566387116909,0.6875
0.5004739165306091,0,9,16174,0.8207154870033264,0.728960394859314,0.008603105321526527,0.728960394859314
0.49345192313194275,0,9,16274,0.8262941241264343,0.7362406849861145,0.008594613522291183,0.7363184094429016
0.4916708767414093,0,9,16374,0.8274596333503723,0.7369705438613892,0.008586094714701176,0.7370223999023438
0.4879310131072998,0,9,16474,0.8316648006439209,0.738349437713623,0.008577547036111355,0.7383884191513062
0.48374882340431213,0,9,16574,0.8350169658660889,0.74073725938797,0.008568971417844296,0.7407684922218323
0.482137531042099,0,9,16674,0.8367524743080139,0.7426424622535706,0.008560366928577423,0.7426684498786926
0.4792003631591797,0,9,16774,0.8388643860816956,0.7443607449531555,0.008551734499633312,0.7443830370903015
0.4752628803253174,0,9,16874,0.8417311310768127,0.7454549074172974,0.008543074131011963,0.7454743981361389
0.4778461754322052,0,9,16974,0.8398212194442749,0.7433233857154846,0.008534385822713375,0.743306040763855
0.4830338656902313,0,9,17074,0.836326539516449,0.7411338686943054,0.008525669574737549,0.7411026358604431
0.48617711663246155,0,9,17174,0.8336766958236694,0.7386466860771179,0.008516925387084484,0.7386183142662048
0.4880833625793457,0,9,17274,0.8321443796157837,0.7371200919151306,0.008508154191076756,0.7370941042900085
0.4879169166088104,0,9,17374,0.8322038650512695,0.736801028251648,0.008499355055391788,0.7367649674415588
0.4883956015110016,0,9,17474,0.8318301439285278,0.7366501688957214,0.008490528911352158,0.7365943789482117
0.4871050715446472,0,9,17574,0.8325573205947876,0.7367796301841736,0.008481674827635288,0.7367380261421204
0.4865317642688751,0,9,17674,0.8325729966163635,0.7363561987876892,0.00847279280424118,0.7363171577453613
0.48560866713523865,0,9,17774,0.8333161473274231,0.7367449402809143,0.008463884703814983,0.7367173433303833
0.5345666408538818,0,10,17860,0.82958984375,0.71875,0.008296453393995762,0.71875
0.5466680526733398,0,10,17960,0.7868956327438354,0.6997215151786804,0.008287256583571434,0.6998762488365173
0.5323059558868408,0,10,18060,0.7979390621185303,0.7101989984512329,0.008278031833469868,0.7105099558830261
0.5248937010765076,0,10,18160,0.802690863609314,0.7120016813278198,0.008268782868981361,0.7123131155967712
0.5153144598007202,0,10,18260,0.8097880482673645,0.717581033706665,0.008259505964815617,0.7178148627281189
0.5113747119903564,0,10,18360,0.8133397102355957,0.720059871673584,0.008250203914940357,0.7202470302581787
0.5122692584991455,0,10,18460,0.8126168847084045,0.7193999290466309,0.008240877650678158,0.719529926776886
0.5096855759620667,0,10,18560,0.8144820332527161,0.7216253280639648,0.008231524378061295,0.7217367887496948
0.5071052312850952,0,10,18660,0.8162804841995239,0.7230805158615112,0.008222145959734917,0.7231975793838501
0.5055184364318848,0,10,18760,0.8174811005592346,0.7239525318145752,0.008212742395699024,0.7241259813308716
0.504327118396759,0,10,18860,0.8180071711540222,0.7241196036338806,0.008203311823308468,0.7242757081985474
0.5030743479728699,0,10,18960,0.8186352849006653,0.7240009307861328,0.00819386262446642,0.724142849445343
0.5033804178237915,0,10,19060,0.8180768489837646,0.722770094871521,0.008184381760656834,0.7229132056236267
0.502031683921814,0,10,19160,0.8189932107925415,0.7233978509902954,0.008174877613782883,0.7235540151596069
0.4994625449180603,0,10,19260,0.8210590481758118,0.7250959277153015,0.008165348321199417,0.7252185940742493
0.4969273507595062,0,10,19360,0.8230878710746765,0.7273380160331726,0.008155795745551586,0.7274525165557861
0.4953794777393341,0,10,19460,0.8242751955986023,0.7282460331916809,0.008146217092871666,0.7283728718757629
0.4943207800388336,0,10,19560,0.8250387907028198,0.7285603880882263,0.00813661515712738,0.7286890149116516
0.5304330587387085,0,11,19646,0.8173828125,0.71875,0.007956252433359623,0.71875
0.46811991930007935,0,11,19746,0.8479447364807129,0.7482982873916626,0.007946389727294445,0.7481435537338257
0.4717217683792114,0,11,19846,0.8422470092773438,0.7380285859107971,0.007936500944197178,0.7378731369972229
0.47710850834846497,0,11,19946,0.8391414880752563,0.7379049062728882,0.007926593534648418,0.7377491593360901
0.4722987115383148,0,11,20046,0.8424341678619385,0.740414559841156,0.00791666004806757,0.7403366565704346
0.4690675735473633,0,11,20146,0.8458763360977173,0.745602548122406,0.007906703278422356,0.7455713748931885
0.46824246644973755,0,11,20246,0.8466848134994507,0.7460222840309143,0.00789672415703535,0.7459442615509033
0.4676271677017212,0,11,20346,0.8465808629989624,0.7460547685623169,0.00788672175258398,0.7459433078765869
0.466599702835083,0,11,20446,0.8472445011138916,0.7472495436668396,0.00787669699639082,0.7471519708633423
0.46645426750183105,0,11,20546,0.8478321433067322,0.74776291847229,0.007866650819778442,0.7477108836174011
0.46683061122894287,0,11,20646,0.847432017326355,0.7468781471252441,0.007856580428779125,0.7467844486236572
0.46844998002052307,0,11,20746,0.8463193774223328,0.7459695935249329,0.007846487686038017,0.7458560466766357
0.4705986976623535,0,11,20846,0.8447938561439514,0.7447049617767334,0.007836374454200268,0.7446138858795166
0.47214412689208984,0,11,20946,0.8440609574317932,0.7445955276489258,0.007826237939298153,0.7444994449615479
0.47633156180381775,0,11,21046,0.8414162397384644,0.7426614761352539,0.007816078141331673,0.7425722479820251
0.47842466831207275,0,11,21146,0.8402044177055359,0.7419324517250061,0.0078058987855911255,0.7418596148490906
0.47884199023246765,0,11,21246,0.839738667011261,0.741645872592926,0.007795696146786213,0.7415872812271118
0.47858038544654846,0,11,21346,0.8398495316505432,0.7419624328613281,0.007785473018884659,0.7418981194496155
0.46868807077407837,0,12,21432,0.8291015625,0.6875,0.007593553047627211,0.6875
0.47499406337738037,0,12,21532,0.8427579998970032,0.744894802570343,0.007583099417388439,0.7450494766235352
0.4752134382724762,0,12,21632,0.8410536050796509,0.7442474961280823,0.007572624832391739,0.7444030046463013
0.47493645548820496,0,12,21732,0.840559184551239,0.7410195469856262,0.007562130223959684,0.7410714030265808
0.4721924662590027,0,12,21832,0.8413361310958862,0.7405315041542053,0.007551616057753563,0.7405704259872437
0.4704652726650238,0,12,21932,0.8422948122024536,0.7406749129295349,0.007541080471128225,0.7407060861587524
0.47041842341423035,0,12,22032,0.8419997692108154,0.740458607673645,0.007530526723712683,0.740432620048523
0.4681693911552429,0,12,22132,0.8433855175971985,0.741975724697113,0.007519950624555349,0.741975724697113
0.467024564743042,0,12,22232,0.8442331552505493,0.7434066534042358,0.007509355433285236,0.7434066534042358
0.47086313366889954,0,12,22332,0.8415665030479431,0.7415025234222412,0.0074987406842410564,0.7415025234222412
0.47276562452316284,0,12,22432,0.8404357433319092,0.7408216595649719,0.007488105911761522,0.7408216595649719
0.47409170866012573,0,12,22532,0.839565098285675,0.7409741282463074,0.007477452978491783,0.7409741282463074
0.47666895389556885,0,12,22632,0.8377267718315125,0.738928496837616,0.00746678002178669,0.738941490650177
0.47788330912590027,0,12,22732,0.8369650840759277,0.7385304570198059,0.007456088438630104,0.7385424375534058
0.4792324900627136,0,12,22832,0.8359950184822083,0.7375981211662292,0.007445376832038164,0.7375758290290833
0.4816582202911377,0,12,22932,0.8345454335212708,0.736717164516449,0.007434646598994732,0.7366963624954224
0.48197823762893677,0,12,23032,0.8341457843780518,0.7360536456108093,0.007423898205161095,0.7360438704490662
0.4825946092605591,0,12,23132,0.8335853219032288,0.7354313731193542,0.007413131184875965,0.7354130148887634
0.37038809061050415,0,13,23218,0.8994140625,0.78125,0.0072111147455871105,0.78125
0.47333210706710815,0,13,23318,0.842400074005127,0.744894802570343,0.007200149819254875,0.7450494766235352
0.47251102328300476,0,13,23418,0.8403724431991577,0.741682231426239,0.007189167197793722,0.7417599558830261
0.4776596128940582,0,13,23518,0.8378180265426636,0.7409676313400269,0.007178167812526226,0.7410714030265808
0.47099360823631287,0,13,23618,0.8424887657165527,0.7440383434295654,0.007167150266468525,0.74415522813797
0.4692039489746094,0,13,23718,0.8441928625106812,0.7455401420593262,0.007156116422265768,0.7456337213516235
0.4660033583641052,0,13,23818,0.846554696559906,0.7476861476898193,0.007145065814256668,0.7477641701698303
0.4635007083415985,0,13,23918,0.8481776714324951,0.7489969730377197,0.007133996579796076,0.7490638494491577
0.4591914117336273,0,13,24018,0.8513855934143066,0.7521457672119141,0.007122912909835577,0.752223789691925
0.4585990011692047,0,13,24118,0.8526729345321655,0.753624439239502,0.007111812476068735,0.7536764740943909
0.45820724964141846,0,13,24218,0.8529255986213684,0.7538867592811584,0.007100694812834263,0.7539335489273071
0.4570787250995636,0,13,24318,0.8539811968803406,0.7552934885025024,0.007089562248438597,0.7553360462188721
0.45818689465522766,0,13,24418,0.8534274101257324,0.7549958229064941,0.0070784129202365875,0.7550478577613831
0.4571029841899872,0,13,24518,0.8540897965431213,0.7554044723510742,0.007067246362566948,0.7554525136947632
0.45579519867897034,0,13,24618,0.8550990223884583,0.7566581964492798,0.007056066300719976,0.7566916346549988
0.4556247293949127,0,13,24718,0.8557257056236267,0.7575470805168152,0.007044868543744087,0.7575782537460327
0.45580339431762695,0,13,24818,0.8556935787200928,0.7578954696655273,0.0070336549542844296,0.7579247355461121
0.4559095501899719,0,13,24918,0.855717122554779,0.7578538656234741,0.007022426929324865,0.7578630447387695
0.35393664240837097,0,14,25004,0.947265625,0.90625,0.006811848841607571,0.90625
0.4542270004749298,0,14,25104,0.856296718120575,0.7540223002433777,0.006800455506891012,0.7540223002433777
0.4523608088493347,0,14,25204,0.8572405576705933,0.7551305890083313,0.006789049599319696,0.7551305890083313
0.4534231722354889,0,14,25304,0.855621874332428,0.7519726157188416,0.006777629721909761,0.7519726157188416
0.4490450322628021,0,14,25404,0.8595472574234009,0.7577930092811584,0.006766194012016058,0.7577930092811584
0.44730454683303833,0,14,25504,0.8618101477622986,0.760104775428772,0.0067547461949288845,0.760104775428772
0.46027031540870667,0,14,25604,0.8543519973754883,0.7544717192649841,0.006743282079696655,0.7544717192649841
0.4603564143180847,0,14,25704,0.8542637825012207,0.7540566921234131,0.006731805857270956,0.7540566921234131
0.46101123094558716,0,14,25804,0.853681743144989,0.7542135119438171,0.0067203170619904995,0.7542135119438171
0.4628089368343353,0,14,25904,0.8521262407302856,0.7523584961891174,0.006708814762532711,0.7523584961891174
0.4628599286079407,0,14,26004,0.8516222238540649,0.751826286315918,0.006697298493236303,0.7518419027328491
0.4638168215751648,0,14,26104,0.8508227467536926,0.751419186592102,0.006685768719762564,0.751419186592102
0.465230792760849,0,14,26204,0.8498795032501221,0.7511188387870789,0.006674227304756641,0.7511188387870789
0.46533405780792236,0,14,26304,0.8494661450386047,0.7507926821708679,0.006662672385573387,0.7507926821708679
0.465381383895874,0,14,26404,0.8492593765258789,0.750390350818634,0.006651104893535376,0.750401496887207
0.4648728668689728,0,14,26504,0.8495321273803711,0.7505725622177124,0.006639525759965181,0.7505829334259033
0.4638158082962036,0,14,26604,0.850010097026825,0.7507709860801697,0.0066279335878789425,0.7507807612419128
0.463480681180954,0,14,26704,0.8502320051193237,0.7512768507003784,0.006616328377276659,0.7512860298156738
0.38640928268432617,0,15,26790,0.90625,0.875,0.006398793309926987,0.875
0.45831796526908875,0,15,26890,0.8524325489997864,0.7490717768669128,0.006387059111148119,0.7490717768669128
0.45345696806907654,0,15,26990,0.8557177782058716,0.755985677242279,0.006375315599143505,0.7560634613037109
