,auc_2,binary_accuracy,loss,lr,recall_2,val_auc_2,val_binary_accuracy,val_loss,val_lr,val_recall_2
15,0.9870079755783081,0.9532710313796997,0.12061372399330139,0.006187818478792906,0.9532710313796997,0.9802895188331604,0.9403785467147827,0.15137846767902374,0.005975327454507351,0.9403785467147827
16,0.9865754842758179,0.9517483711242676,0.12294025719165802,0.0057601346634328365,0.9517483711242676,0.9876530170440674,0.9496845602989197,0.12223529815673828,0.005544198676943779,0.9496845602989197
17,0.9881045818328857,0.9568063020706177,0.11220014095306396,0.00532666826620698,0.9568063020706177,0.9795570373535156,0.9329652786254883,0.16522455215454102,0.005108952056616545,0.9329652786254883
18,0.9885111451148987,0.9582939743995667,0.10858450084924698,0.004890714772045612,0.9582939743995667,0.982326090335846,0.9444794654846191,0.13897491991519928,0.00467287003993988,0.9444794654846191
19,0.9888457655906677,0.9590114951133728,0.10616766661405563,0.004455595277249813,0.9590114951133728,0.9829373359680176,0.9454258680343628,0.14250266551971436,0.004239261616021395,0.9454258680343628
20,0.9897904992103577,0.9608141779899597,0.1012820154428482,0.004024614114314318,0.9608141779899597,0.9894208312034607,0.9600946307182312,0.10648877918720245,0.003811459057033062,0.9600946307182312
21,0.9899296760559082,0.9620042443275452,0.09818423539400101,0.003601064905524254,0.9620042443275452,0.9872174859046936,0.9569400548934937,0.11427531391382217,0.0033926921896636486,0.9569400548934937
22,0.9901762008666992,0.9643144607543945,0.09483133256435394,0.003188156755641103,0.9643144607543945,0.9882481098175049,0.959306001663208,0.10576936602592468,0.002986153354868293,0.959306001663208
23,0.9914156198501587,0.9659246206283569,0.08923207223415375,0.002789038699120283,0.9659246206283569,0.9906185865402222,0.9651419520378113,0.09445848315954208,0.00259494804777205,0.9651419520378113
24,0.991852343082428,0.9675347208976746,0.08548164367675781,0.002406746381893754,0.9675347208976746,0.9887226819992065,0.9615141749382019,0.10078886151313782,0.002222052775323391,0.9615141749382019
25,0.9919593930244446,0.9688648581504822,0.08226418495178223,0.0020441934466362,0.9688648581504822,0.9937564134597778,0.96735018491745,0.08164852112531662,0.001870283973403275,0.96735018491745
26,0.9925947189331055,0.9689348340034485,0.07961675524711609,0.0017041326500475407,0.9689348340034485,0.9937137961387634,0.96735018491745,0.08369805663824081,0.0015423475997522473,0.96735018491745
27,0.9928380846977234,0.9704574942588806,0.07728931307792664,0.0013891570270061493,0.9704574942588806,0.9908760190010071,0.9694006443023682,0.08790681511163712,0.001240718411281705,0.9694006443023682
28,0.9934359788894653,0.9711050391197205,0.0736846774816513,0.0011016619391739368,0.9711050391197205,0.9914080500602722,0.9714511036872864,0.08162222057580948,0.0009677065536379814,0.9714511036872864
29,0.9935671091079712,0.9731526970863342,0.0704994648694992,0.000843835121486336,0.9731526970863342,0.990338146686554,0.970346987247467,0.08283382654190063,0.0007253785151988268,0.970346987247467
30,0.9939006567001343,0.9737127423286438,0.0688835084438324,0.0006176399765536189,0.9737127423286438,0.9931322932243347,0.9714511036872864,0.07628335058689117,0.0005155819235369563,0.9714511036872864
31,0.9938905239105225,0.9746578335762024,0.06730837374925613,0.0004247957840561867,0.9746578335762024,0.9941287040710449,0.971135675907135,0.0733465701341629,0.0003399169654585421,0.971135675907135
32,0.9943332076072693,0.9745878577232361,0.06627939641475677,0.000266772840404883,0.9745878577232361,0.9936009645462036,0.9727129340171814,0.0721428245306015,0.00019971652363892645,0.9727129340171814
33,0.9943587779998779,0.9753578901290894,0.0646948292851448,0.00014477240620180964,0.9753578901290894,0.9925330281257629,0.969085156917572,0.07886473834514618,9.60493489401415e-05,0.969085156917572
34,0.9944579601287842,0.9757779240608215,0.06427442282438278,5.97232356085442e-05,0.9757779240608215,0.9925227761268616,0.9694006443023682,0.07830768823623657,2.9704882763326168e-05,0.9694006443023682
