loss,compile_metrics,epoch,step,auc_5,binary_accuracy,lr,recall_5
0.2557925879955292,0,3,6158,0.9568486213684082,0.8881476521492004,0.009832154959440231,0.8881476521492004
0.25691652297973633,0,3,6258,0.9564785957336426,0.88838791847229,0.009828922338783741,0.88838791847229
0.25816765427589417,0,3,6358,0.9560481905937195,0.8880494236946106,0.009825652465224266,0.8880494236946106
0.2579769790172577,0,3,6458,0.9561048746109009,0.8883969187736511,0.009822343476116657,0.8883969187736511
0.25825294852256775,0,3,6558,0.9561017155647278,0.8882441520690918,0.009818998165428638,0.8882441520690918
0.25844693183898926,0,3,6658,0.956093430519104,0.8879948258399963,0.009815612807869911,0.8879948258399963
0.2583589255809784,0,3,6758,0.9560998678207397,0.8879594802856445,0.009812189266085625,0.8879594802856445
0.2580195665359497,0,3,6858,0.9562000036239624,0.8884493708610535,0.009808728471398354,0.8884493708610535
0.2566046714782715,0,3,6958,0.9566530585289001,0.889229416847229,0.009805230423808098,0.889229416847229
0.25597676634788513,0,3,7058,0.9568765759468079,0.8893665671348572,0.009801694191992283,0.8893665671348572
0.16070213913917542,0,4,7144,0.99609375,0.9375,0.009734532795846462,0.9375
0.2524075508117676,0,4,7244,0.9571632146835327,0.8932549357414246,0.009730586782097816,0.8932549357414246
0.24387167394161224,0,4,7344,0.9604722857475281,0.8962997794151306,0.009726601652801037,0.8962997794151306
0.24770350754261017,0,4,7444,0.9587430953979492,0.8952450156211853,0.009722581133246422,0.8952450156211853
0.24639643728733063,0,4,7544,0.959409773349762,0.8956515192985535,0.009718522429466248,0.8956515192985535
0.24616920948028564,0,4,7644,0.9596778154373169,0.8950848579406738,0.009714427404105663,0.8950848579406738
0.24553906917572021,0,4,7744,0.9595161080360413,0.8963186144828796,0.009710293263196945,0.8963186144828796
0.24431291222572327,0,4,7844,0.9599590301513672,0.8963534235954285,0.009706121869385242,0.8963534235954285
0.2450050413608551,0,4,7944,0.9597774147987366,0.8964185118675232,0.009701913222670555,0.8964185118675232
0.24209122359752655,0,4,8044,0.9608557224273682,0.8976484537124634,0.009697666391730309,0.8976484537124634
0.24470524489879608,0,4,8144,0.960020124912262,0.8958853483200073,0.009693382307887077,0.8958853483200073
0.24455060064792633,0,4,8244,0.9600734114646912,0.8958617448806763,0.00968906283378601,0.8958617448806763
0.24537239968776703,0,4,8344,0.9598541855812073,0.8951394557952881,0.00968470424413681,0.8951394557952881
0.24586957693099976,0,4,8444,0.9597576856613159,0.895104706287384,0.009680310264229774,0.895104706287384
0.2450159788131714,0,4,8544,0.9600765705108643,0.8950749635696411,0.009675879962742329,0.8950749635696411
0.2456279993057251,0,4,8644,0.95984947681427,0.8949658274650574,0.009671411477029324,0.8949658274650574
0.24370567500591278,0,4,8744,0.960485577583313,0.8955340385437012,0.009666906669735909,0.8955340385437012
0.24370090663433075,0,4,8844,0.9604260325431824,0.895778238773346,0.00966236088424921,0.895778238773346
0.1255059689283371,0,5,8930,0.9921875,0.9375,0.009576410055160522,0.9375
0.2196805775165558,0,5,9030,0.9677846431732178,0.9096534848213196,0.009571468457579613,0.9096534848213196
0.2206294685602188,0,5,9130,0.9673483371734619,0.9109141826629639,0.009566495195031166,0.9109141826629639
0.22612790763378143,0,5,9230,0.9655472040176392,0.9068729281425476,0.009561482816934586,0.9068729281425476
0.22659315168857574,0,5,9330,0.9654362201690674,0.9074968695640564,0.009556437842547894,0.9074968695640564
0.22800423204898834,0,5,9430,0.965073823928833,0.9048153758049011,0.009551352821290493,0.9048153758049011
0.22692906856536865,0,5,9530,0.9653905034065247,0.905470073223114,0.009546233341097832,0.905470073223114
0.22445036470890045,0,5,9630,0.9660764336585999,0.9059825539588928,0.009541076608002186,0.9059825539588928
0.22602352499961853,0,5,9730,0.9655685424804688,0.905937910079956,0.009535884484648705,0.905937910079956
0.22477543354034424,0,5,9830,0.9658021330833435,0.9064580798149109,0.009530656971037388,0.9064580798149109
0.2265768200159073,0,5,9930,0.9652060866355896,0.9053446650505066,0.009525394067168236,0.9053446650505066
0.22689494490623474,0,5,10030,0.9651091694831848,0.904915988445282,0.009520093910396099,0.904915988445282
0.2280394583940506,0,5,10130,0.9648414254188538,0.9039602279663086,0.009514760226011276,0.9039602279663086
0.22861552238464355,0,5,10230,0.9647281765937805,0.9036558270454407,0.009509388357400894,0.9036558270454407
0.22780098021030426,0,5,10330,0.965063750743866,0.9039748311042786,0.009503981098532677,0.9039748311042786
0.22736571729183197,0,5,10430,0.9651668071746826,0.9040639400482178,0.009498539380729198,0.9040639400482178
0.2265450656414032,0,5,10530,0.9654836654663086,0.9039662480354309,0.00949306134134531,0.9039662480354309
0.2269807606935501,0,5,10630,0.9653287529945374,0.903769850730896,0.009487547911703587,0.903769850730896
0.17901164293289185,0,6,10716,0.984375,0.9375,0.009383456781506538,0.9375
0.2100403904914856,0,6,10816,0.9703157544136047,0.9155321717262268,0.009377566166222095,0.9155321717262268
0.20639854669570923,0,6,10916,0.9700766801834106,0.917133092880249,0.009371621534228325,0.917133092880249
0.21017469465732574,0,6,11016,0.9691020846366882,0.9142441749572754,0.009365661069750786,0.9142441749572754
0.20936425030231476,0,6,11116,0.9693805575370789,0.9133416414260864,0.00935966707766056,0.9133416414260864
0.21182061731815338,0,6,11216,0.9689622521400452,0.9106786251068115,0.00935363583266735,0.9106786251068115
0.21207721531391144,0,6,11316,0.9689454436302185,0.9105657339096069,0.00934757012873888,0.9105657339096069
0.2089577168226242,0,6,11416,0.9699299335479736,0.9122236371040344,0.009341469034552574,0.9122236371040344
0.20870645344257355,0,6,11516,0.9697744250297546,0.9124141931533813,0.009335333481431007,0.9124141931533813
0.21004901826381683,0,6,11616,0.9693529009819031,0.9120075106620789,0.009329162538051605,0.9120075106620789
0.20998814702033997,0,6,11716,0.9694229364395142,0.9117133021354675,0.009322958067059517,0.9117133021354675
0.21135114133358002,0,6,11816,0.9690629243850708,0.911472499370575,0.009316719137132168,0.911472499370575
0.21250738203525543,0,6,11916,0.968721330165863,0.9107774496078491,0.009310447610914707,0.9107774496078491
0.21308599412441254,0,6,12016,0.9686129093170166,0.9104054570198059,0.009304140694439411,0.9104054570198059
0.21299901604652405,0,6,12116,0.9686701893806458,0.9102203845977783,0.009297800250351429,0.9102203845977783
0.21297554671764374,0,6,12216,0.9686430096626282,0.9102889895439148,0.00929142627865076,0.9102889895439148
0.2123885303735733,0,6,12316,0.9688354730606079,0.910622239112854,0.009285018779337406,0.910622239112854
0.21255074441432953,0,6,12416,0.9687792658805847,0.9102550148963928,0.009278576821088791,0.9102550148963928
0.17108970880508423,0,7,12502,0.9833984375,0.90625,0.009157144464552402,0.90625
0.20074930787086487,0,7,12602,0.9703162312507629,0.9161509871482849,0.009150341153144836,0.9161509871482849
0.202841117978096,0,7,12702,0.9703870415687561,0.9151119589805603,0.00914350338280201,0.9151119589805603
0.2066943496465683,0,7,12802,0.9698948264122009,0.9144518375396729,0.009136633947491646,0.9144518375396729
0.20436769723892212,0,7,12902,0.9709751605987549,0.9154457449913025,0.00912973191589117,0.9154457449913025
0.20594166219234467,0,7,13002,0.9704908132553101,0.9144211411476135,0.009122795425355434,0.9144211411476135
0.2028985470533371,0,7,13102,0.971238911151886,0.9162853360176086,0.009115827269852161,0.9162853360176086
0.20173868536949158,0,7,13202,0.9714677929878235,0.9168598651885986,0.009108827449381351,0.9168598651885986
0.20167389512062073,0,7,13302,0.9716495871543884,0.9168617129325867,0.00910179503262043,0.9168617129325867
0.20012323558330536,0,7,13402,0.9721171259880066,0.9174181222915649,0.009094729088246822,0.9174181222915649
0.20109398663043976,0,7,13502,0.9717231392860413,0.9167082905769348,0.009087631478905678,0.9167082905769348
0.200299471616745,0,7,13602,0.971996009349823,0.917489767074585,0.009080500341951847,0.917489767074585
0.20155636966228485,0,7,13702,0.9715994000434875,0.9166579842567444,0.00907333754003048,0.9166579842567444
0.20228920876979828,0,7,13802,0.9715476632118225,0.9163864254951477,0.009066143073141575,0.9163864254951477
0.2022053301334381,0,7,13902,0.9714744687080383,0.9165774583816528,0.009058916941285133,0.9165774583816528
0.20187322795391083,0,7,14002,0.9714837074279785,0.9167221784591675,0.00905165821313858,0.9167221784591675
0.2016373574733734,0,7,14102,0.9715872406959534,0.916926920413971,0.009044368751347065,0.916926920413971
0.2016010731458664,0,7,14202,0.9716002345085144,0.9165931940078735,0.009037046693265438,0.9165931940078735
0.2941568195819855,0,8,14288,0.9443359375,0.875,0.008899192325770855,0.875
0.18348328769207,0,8,14388,0.9778103828430176,0.9294554591178894,0.008891530334949493,0.9294554591178894
0.17933784425258636,0,8,14488,0.9780597686767578,0.9289489984512329,0.00888383761048317,0.9289489984512329
0.1871926337480545,0,8,14588,0.9755181670188904,0.9249377250671387,0.008876114152371883,0.9249377250671387
0.18796807527542114,0,8,14688,0.9754047393798828,0.9245635867118835,0.008868359960615635,0.9245635867118835
0.18960700929164886,0,8,14788,0.9747869372367859,0.9235279560089111,0.008860571309924126,0.9235279560089111
0.18709714710712433,0,8,14888,0.9754615426063538,0.9242928624153137,0.008852758444845676,0.9242928624153137
0.18578670918941498,0,8,14988,0.9757756590843201,0.9243937134742737,0.008844908326864243,0.9243937134742737
0.1868840456008911,0,8,15088,0.975409209728241,0.9239622354507446,0.008837033063173294,0.9239622354507446
0.18685929477214813,0,8,15188,0.9754385352134705,0.9237999320030212,0.008829126134514809,0.9237999320030212
0.1872512400150299,0,8,15288,0.9754478931427002,0.9230769276618958,0.008821189403533936,0.9230769276618958
0.18921922147274017,0,8,15388,0.9749090671539307,0.9225987792015076,0.008813221007585526,0.9225987792015076
0.18977107107639313,0,8,15488,0.9748419523239136,0.9224604368209839,0.008805224671959877,0.9224604368209839
0.19168110191822052,0,8,15588,0.9744589924812317,0.9215027093887329,0.008797196671366692,0.9215027093887329
0.18994773924350739,0,8,15688,0.9749274849891663,0.9220646023750305,0.008789139799773693,0.9220646023750305
0.18918997049331665,0,8,15788,0.9751136302947998,0.9224058985710144,0.008781054057180882,0.9224058985710144
0.1886070817708969,0,8,15888,0.975202202796936,0.9225874543190002,0.008772937580943108,0.9225874543190002
0.1888633817434311,0,8,15988,0.9751600027084351,0.9224720597267151,0.008764791302382946,0.9224720597267151
0.06639232486486435,0,9,16074,1.0,1.0,0.008611566387116909,1.0
0.18516160547733307,0,9,16174,0.9749217629432678,0.9241955280303955,0.008603105321526527,0.9241955280303955
0.1818709820508957,0,9,16274,0.9757866263389587,0.9272388219833374,0.008594613522291183,0.9272388219833374
0.18366803228855133,0,9,16374,0.9753106236457825,0.9271179437637329,0.008586094714701176,0.9271179437637329
0.1826806217432022,0,9,16474,0.9762278199195862,0.9274470210075378,0.008577547036111355,0.9274470210075378
0.1823020875453949,0,9,16574,0.9761548042297363,0.9277694821357727,0.008568971417844296,0.9277694821357727
0.1807466596364975,0,9,16674,0.9766538739204407,0.9284005761146545,0.008560366928577423,0.9284005761146545
0.1792202591896057,0,9,16774,0.9769092202186584,0.9289853572845459,0.008551734499633312,0.9289853572845459
0.17909923195838928,0,9,16874,0.9768276810646057,0.9290339946746826,0.008543074131011963,0.9290339946746826
0.18006566166877747,0,9,16974,0.9767207503318787,0.9283435344696045,0.008534385822713375,0.9283435344696045
0.17951789498329163,0,9,17074,0.9769969582557678,0.9282904863357544,0.008525669574737549,0.9282904863357544
0.18040674924850464,0,9,17174,0.976678192615509,0.9280767440795898,0.008516925387084484,0.9280767440795898
0.18071618676185608,0,9,17274,0.9765875339508057,0.9278725981712341,0.008508154191076756,0.9278725981712341
0.18188811838626862,0,9,17374,0.9763911962509155,0.9273155331611633,0.008499355055391788,0.9273155331611633
0.1816067099571228,0,9,17474,0.9764577150344849,0.9275963306427002,0.008490528911352158,0.9275963306427002
0.1802576184272766,0,9,17574,0.9767589569091797,0.9281520843505859,0.008481674827635288,0.9281520843505859
0.17959381639957428,0,9,17674,0.9769341349601746,0.9282284379005432,0.00847279280424118,0.9282284379005432
0.17976729571819305,0,9,17774,0.9769430160522461,0.92807537317276,0.008463884703814983,0.92807537317276
0.31510812044143677,0,10,17860,0.9296875,0.84375,0.008296453393995762,0.84375
0.17057371139526367,0,10,17960,0.9779462814331055,0.9322401285171509,0.008287256583571434,0.9322401285171509
0.17011457681655884,0,10,18060,0.9787619709968567,0.9298818111419678,0.008278031833469868,0.9298818111419678
0.17475846409797668,0,10,18160,0.9777535796165466,0.9289867281913757,0.008268782868981361,0.9289867281913757
0.17506378889083862,0,10,18260,0.9779132604598999,0.9291614890098572,0.008259505964815617,0.9291614890098572
0.17579598724842072,0,10,18360,0.977740466594696,0.9276447296142578,0.008250203914940357,0.9276447296142578
0.17336733639240265,0,10,18460,0.9785076975822449,0.9281926155090332,0.008240877650678158,0.9281926155090332
0.17150384187698364,0,10,18560,0.9789906144142151,0.9300998449325562,0.008231524378061295,0.9300998449325562
0.17271316051483154,0,10,18660,0.978402853012085,0.9306725859642029,0.008222145959734917,0.9306725859642029
0.17319433391094208,0,10,18760,0.9781680107116699,0.9310835003852844,0.008212742395699024,0.9310835003852844
0.17248199880123138,0,10,18860,0.9782127141952515,0.9314748048782349,0.008203311823308468,0.9314748048782349
0.17348822951316833,0,10,18960,0.9780797362327576,0.9308866858482361,0.00819386262446642,0.9308866858482361
0.173357754945755,0,10,19060,0.9781126976013184,0.9308649301528931,0.008184381760656834,0.9308649301528931
0.1753101348876953,0,10,19160,0.9776361584663391,0.9301018714904785,0.008174877613782883,0.9301018714904785
0.17449897527694702,0,10,19260,0.9778531193733215,0.9303622245788574,0.008165348321199417,0.9303622245788574
0.1735760122537613,0,10,19360,0.9780454039573669,0.9308586120605469,0.008155795745551586,0.9308586120605469
0.1726256012916565,0,10,19460,0.9781498908996582,0.9314491152763367,0.008146217092871666,0.9314491152763367
0.1728525310754776,0,10,19560,0.9781206846237183,0.9311801791191101,0.00813661515712738,0.9311801791191101
0.21594440937042236,0,11,19646,0.9736328125,0.90625,0.007956252433359623,0.90625
0.1631455421447754,0,11,19746,0.9808599352836609,0.9337871074676514,0.007946389727294445,0.9337871074676514
0.15367552638053894,0,11,19846,0.9828475117683411,0.9404540061950684,0.007936500944197178,0.9404540061950684
0.16154836118221283,0,11,19946,0.9809096455574036,0.9362541437149048,0.007926593534648418,0.9362541437149048
0.16251710057258606,0,11,20046,0.9805371761322021,0.9352400302886963,0.00791666004806757,0.9352400302886963
0.16237381100654602,0,11,20146,0.980890154838562,0.9345683455467224,0.007906703278422356,0.9345683455467224
0.15976294875144958,0,11,20246,0.9813625812530518,0.9360440969467163,0.00789672415703535,0.9360440969467163
0.15997111797332764,0,11,20346,0.9813895225524902,0.9358059763908386,0.00788672175258398,0.9358059763908386
0.16165491938591003,0,11,20446,0.980827808380127,0.9356663823127747,0.00787669699639082,0.9356663823127747
0.1625455766916275,0,11,20546,0.9807661771774292,0.9353842735290527,0.007866650819778442,0.9353842735290527
0.164071723818779,0,11,20646,0.9805651903152466,0.9347215294837952,0.007856580428779125,0.9347215294837952
0.16449767351150513,0,11,20746,0.9804756045341492,0.9342926740646362,0.007846487686038017,0.9342926740646362
0.16492299735546112,0,11,20846,0.9804208278656006,0.9343776106834412,0.007836374454200268,0.9343776106834412
0.1668439507484436,0,11,20946,0.9800698161125183,0.9337288737297058,0.007826237939298153,0.9337288737297058
0.16620999574661255,0,11,21046,0.980217456817627,0.9338418841362,0.007816078141331673,0.9338418841362
0.16537106037139893,0,11,21146,0.9803816080093384,0.9341480731964111,0.0078058987855911255,0.9341480731964111
0.16491475701332092,0,11,21246,0.9805528521537781,0.9340060949325562,0.007795696146786213,0.9340060949325562
0.16486340761184692,0,11,21346,0.9805587530136108,0.9341012835502625,0.007785473018884659,0.9341012835502625
0.1305200457572937,0,12,21432,0.9912109375,0.90625,0.007593553047627211,0.90625
0.1569235622882843,0,12,21532,0.9816035628318787,0.9409034848213196,0.007583099417388439,0.9409034848213196
0.1577455699443817,0,12,21632,0.9810435175895691,0.9378109574317932,0.007572624832391739,0.9378109574317932
0.15880419313907623,0,12,21732,0.9809389710426331,0.9366694092750549,0.007562130223959684,0.9366694092750549
0.15395309031009674,0,12,21832,0.9819842576980591,0.9391365051269531,0.007551616057753563,0.9391365051269531
0.1548154503107071,0,12,21932,0.9819849133491516,0.9381861090660095,0.007541080471128225,0.9381861090660095
0.1557200402021408,0,12,22032,0.9817001223564148,0.9376040101051331,0.007530526723712683,0.9376040101051331
0.1553228795528412,0,12,22132,0.9817883968353271,0.9379457831382751,0.007519950624555349,0.9379457831382751
0.15549778938293457,0,12,22232,0.9817789793014526,0.9377731084823608,0.007509355433285236,0.9377731084823608
0.1558845341205597,0,12,22332,0.9818055629730225,0.9371878504753113,0.0074987406842410564,0.9371878504753113
0.15550148487091064,0,12,22432,0.9819977879524231,0.9369068145751953,0.007488105911761522,0.9369068145751953
0.1552450954914093,0,12,22532,0.9820709228515625,0.9371026158332825,0.007477452978491783,0.9371026158332825
0.15480269491672516,0,12,22632,0.982117772102356,0.9375520348548889,0.00746678002178669,0.9375520348548889
0.1563449203968048,0,12,22732,0.9818148016929626,0.9366832971572876,0.007456088438630104,0.9366832971572876
0.15573208034038544,0,12,22832,0.9820195436477661,0.9369646906852722,0.007445376832038164,0.9369646906852722
0.1550169289112091,0,12,22932,0.982128918170929,0.9372501373291016,0.007434646598994732,0.9372501373291016
0.15459327399730682,0,12,23032,0.9821904301643372,0.9374609589576721,0.007423898205161095,0.9374609589576721
0.15528662502765656,0,12,23132,0.9820410013198853,0.9373897910118103,0.007413131184875965,0.9373897910118103
0.08273077011108398,0,13,23218,1.0,1.0,0.0072111147455871105,1.0
0.15453335642814636,0,13,23318,0.9827993512153625,0.9415223002433777,0.007200149819254875,0.9415223002433777
0.15159913897514343,0,13,23418,0.9824726581573486,0.9418532252311707,0.007189167197793722,0.9418532252311707
0.15287421643733978,0,13,23518,0.9821798801422119,0.9414451718330383,0.007178167812526226,0.9414451718330383
0.15100990235805511,0,13,23618,0.9823146462440491,0.9422537684440613,0.007167150266468525,0.9422537684440613
0.15149366855621338,0,13,23718,0.9825199246406555,0.9408682584762573,0.007156116422265768,0.9408682584762573
0.14909930527210236,0,13,23818,0.9830350875854492,0.94191974401474,0.007145065814256668,0.94191974401474
0.1480047106742859,0,13,23918,0.9831318259239197,0.9424037337303162,0.007133996579796076,0.9424037337303162
0.14826460182666779,0,13,24018,0.9831723570823669,0.942493736743927,0.007122912909835577,0.942493736743927
0.14836670458316803,0,13,24118,0.9830456972122192,0.9419395327568054,0.007111812476068735,0.9419395327568054
0.14801587164402008,0,13,24218,0.9830517768859863,0.9421516060829163,0.007100694812834263,0.9421516060829163
0.1479118913412094,0,13,24318,0.9831769466400146,0.9422968029975891,0.007089562248438597,0.9422968029975891
0.14827443659305573,0,13,24418,0.9831207990646362,0.9419754147529602,0.0070784129202365875,0.9419754147529602
0.149844229221344,0,13,24518,0.9827819466590881,0.9414152503013611,0.007067246362566948,0.9414152503013611
0.14905565977096558,0,13,24618,0.9828985929489136,0.9415149688720703,0.007056066300719976,0.9415149688720703
0.14929214119911194,0,13,24718,0.9828439950942993,0.9415597915649414,0.007044868543744087,0.9415597915649414
0.14899878203868866,0,13,24818,0.9829330444335938,0.941794216632843,0.0070336549542844296,0.941794216632843
0.1490764617919922,0,13,24918,0.9828983545303345,0.9416152238845825,0.007022426929324865,0.9416152238845825
0.061059124767780304,0,14,25004,0.9990234375,0.96875,0.006811848841607571,0.96875
0.14336934685707092,0,14,25104,0.9838517904281616,0.9458539485931396,0.006800455506891012,0.9458539485931396
0.14321467280387878,0,14,25204,0.9840294122695923,0.9441853165626526,0.006789049599319696,0.9441853165626526
0.14143435657024384,0,14,25304,0.9844086170196533,0.9449750781059265,0.006777629721909761,0.9449750781059265
0.14074045419692993,0,14,25404,0.9847294688224792,0.9449033737182617,0.006766194012016058,0.9449033737182617
0.139117032289505,0,14,25504,0.9852545857429504,0.9454840421676636,0.0067547461949288845,0.9454840421676636
0.14118704199790955,0,14,25604,0.9848581552505493,0.9444675445556641,0.006743282079696655,0.9444675445556641
0.14032170176506042,0,14,25704,0.9848239421844482,0.9448109865188599,0.006731805857270956,0.9448109865188599
0.1417815387248993,0,14,25804,0.9844955801963806,0.9452247023582458,0.0067203170619904995,0.9452247023582458
0.14118215441703796,0,14,25904,0.9846301078796387,0.9449570178985596,0.006708814762532711,0.9449570178985596
0.14272859692573547,0,14,26004,0.9843196868896484,0.9438686370849609,0.006697298493236303,0.9438686370849609
0.14354673027992249,0,14,26104,0.9840355515480042,0.9436308145523071,0.006685768719762564,0.9436308145523071
0.1433418244123459,0,14,26204,0.9840025305747986,0.9438748955726624,0.006674227304756641,0.9438748955726624
0.1447819620370865,0,14,26304,0.9836686849594116,0.9434569478034973,0.006662672385573387,0.9434569478034973
0.1441221386194229,0,14,26404,0.9837617874145508,0.944035530090332,0.006651104893535376,0.944035530090332
0.1435604691505432,0,14,26504,0.9838971495628357,0.9441622495651245,0.006639525759965181,0.9441622495651245
0.1423773616552353,0,14,26604,0.9841218590736389,0.9444097280502319,0.0066279335878789425,0.9444097280502319
0.14293470978736877,0,14,26704,0.9839830994606018,0.9439483880996704,0.006616328377276659,0.9439483880996704
0.10362362861633301,0,15,26790,0.9990234375,0.96875,0.006398793309926987,0.96875
0.1345067322254181,0,15,26890,0.9850831031799316,0.9461633563041687,0.006387059111148119,0.9461633563041687
