loss,compile_metrics,epoch,step,auc_2,binary_accuracy,lr,recall_2
0.7157398462295532,0,0,0,0.56494140625,0.5625,0.0010201793629676104,0.5625
0.5418209433555603,0,0,100,0.8258765339851379,0.739480197429657,0.002029147930443287,0.739480197429657
0.47759175300598145,0,0,200,0.861489474773407,0.7759639024734497,0.003038116730749607,0.7759639024734497
0.4880591630935669,0,0,300,0.8576893210411072,0.7727367281913757,0.004047085531055927,0.7727367281913757
0.49725064635276794,0,0,400,0.853316605091095,0.7681577205657959,0.0050560543313622475,0.7681577205657959
0.48702648282051086,0,0,500,0.8574596047401428,0.7733907103538513,0.006002993322908878,0.7733907103538513
0.4726261794567108,0,0,600,0.8643354773521423,0.7794821262359619,0.006668047979474068,0.7794821262359619
0.45737165212631226,0,0,700,0.8722777962684631,0.7863765954971313,0.007143326569348574,0.7863765954971313
0.4436075985431671,0,0,800,0.8794682621955872,0.7935783267021179,0.0074998922646045685,0.7935783267021179
0.42895975708961487,0,0,900,0.8871873021125793,0.8016093373298645,0.007777264807373285,0.8016093373298645
0.4161412715911865,0,0,1000,0.8934710025787354,0.8085039854049683,0.007999165914952755,0.8085039854049683
0.4037508964538574,0,0,1100,0.8995420336723328,0.8148274421691895,0.008180694654583931,0.8148274421691895
0.3949069678783417,0,0,1200,0.9037281274795532,0.8193172216415405,0.008331931196153164,0.8193172216415405
0.3857153058052063,0,0,1300,0.9079729914665222,0.8242697715759277,0.008459847420454025,0.8242697715759277
0.37790462374687195,0,0,1400,0.9114546775817871,0.8284484148025513,0.008569429628551006,0.8284484148025513
0.37198102474212646,0,0,1500,0.9141891002655029,0.8314664959907532,0.008664336055517197,0.8314664959907532
0.3663451075553894,0,0,1600,0.9166355133056641,0.8342442512512207,0.008747310377657413,0.8342442512512207
0.35939931869506836,0,0,1700,0.9195924401283264,0.8375771641731262,0.00882044155150652,0.8375771641731262
0.25402045249938965,0,1,1786,0.958984375,0.875,0.009989270009100437,0.875
0.2647494375705719,0,1,1886,0.9560917019844055,0.8861386179924011,0.009988450445234776,0.8861386179924011
0.2755192816257477,0,1,1986,0.9518918991088867,0.8782649040222168,0.00998759176582098,0.8782649040222168
0.26984837651252747,0,1,2086,0.9537891745567322,0.8832018375396729,0.009986692108213902,0.8832018375396729
0.26587292551994324,0,1,2186,0.9547677636146545,0.8858323097229004,0.009985753335058689,0.8858323097229004
0.2594349980354309,0,1,2286,0.9566869735717773,0.8890967965126038,0.009984772652387619,0.8890967965126038
0.2599717676639557,0,1,2386,0.9566185474395752,0.8895070552825928,0.009983756579458714,0.8895070552825928
0.2578588128089905,0,1,2486,0.9571765661239624,0.8897557258605957,0.00998269859701395,0.8897557258605957
0.25749340653419495,0,1,2586,0.9573992490768433,0.8902543783187866,0.009981599636375904,0.8902543783187866
0.2526102662086487,0,1,2686,0.9588031768798828,0.8926886916160583,0.009980465285480022,0.8926886916160583
0.2509874701499939,0,1,2786,0.9592291712760925,0.8931381106376648,0.009979289956390858,0.8931381106376648
0.24939699470996857,0,1,2886,0.9596414566040039,0.8932504653930664,0.00997807364910841,0.8932504653930664
0.2482105940580368,0,1,2986,0.9599244594573975,0.8937864303588867,0.009976816363632679,0.8937864303588867
0.24653027951717377,0,1,3086,0.9603314995765686,0.8946003317832947,0.009975519962608814,0.8946003317832947
0.24450187385082245,0,1,3186,0.9608418941497803,0.8961232900619507,0.00997418537735939,0.8961232900619507
0.2448931336402893,0,1,3286,0.9606096744537354,0.8962982892990112,0.009972812607884407,0.8962982892990112
0.24551771581172943,0,1,3386,0.9604976773262024,0.8957292437553406,0.00997139886021614,0.8957292437553406
0.24390703439712524,0,1,3486,0.9609028100967407,0.8966600298881531,0.009969944134354591,0.8966600298881531
0.20464640855789185,0,2,3572,0.955078125,0.90625,0.009941752068698406,0.90625
0.23183393478393555,0,2,3672,0.9631304740905762,0.90625,0.009939872659742832,0.90625
0.2328973263502121,0,2,3772,0.9623095989227295,0.9046952724456787,0.00993795320391655,0.9046952724456787
0.22805951535701752,0,2,3872,0.9641281366348267,0.9060423374176025,0.009935997426509857,0.9060423374176025
0.22508567571640015,0,2,3972,0.9654022455215454,0.9080423712730408,0.009934000670909882,0.9080423712730408
0.22103069722652435,0,2,4072,0.9663603901863098,0.9104915261268616,0.009931964799761772,0.9104915261268616
0.22199466824531555,0,2,4172,0.9661273956298828,0.9105657339096069,0.009929889813065529,0.9105657339096069
0.22000741958618164,0,2,4272,0.9667423367500305,0.910618782043457,0.009927774779498577,0.910618782043457
0.22122274339199066,0,2,4372,0.9665672183036804,0.9093710780143738,0.009925620630383492,0.9093710780143738
0.21775470674037933,0,2,4472,0.9672930836677551,0.9110016822814941,0.009923430159687996,0.9110016822814941
0.21786032617092133,0,2,4572,0.9672865271568298,0.9111513495445251,0.009921197779476643,0.9111513495445251
0.2172432392835617,0,2,4672,0.967241108417511,0.9120685458183289,0.00991892535239458,0.9120685458183289
0.21691299974918365,0,2,4772,0.9673141241073608,0.9122346043586731,0.00991661474108696,0.9122346043586731
0.21583984792232513,0,2,4872,0.9675151109695435,0.9125432372093201,0.009914266876876354,0.9125432372093201
0.21508105099201202,0,2,4972,0.9677006006240845,0.9126740097999573,0.009911877103149891,0.9126740097999573
0.2159469574689865,0,2,5072,0.9674578309059143,0.9122459888458252,0.009909451007843018,0.9122459888458252
0.2151603400707245,0,2,5172,0.9676676988601685,0.9123594760894775,0.00990698579698801,0.9123594760894775
0.21340106427669525,0,2,5272,0.9681269526481628,0.9132311940193176,0.00990448147058487,0.9132311940193176
0.23696476221084595,0,3,5358,0.9755859375,0.875,0.009856623597443104,0.875
0.2049759030342102,0,3,5458,0.9706663489341736,0.9133663177490234,0.009853698313236237,0.9133663177490234
0.2107633650302887,0,3,5558,0.9694088101387024,0.9126243591308594,0.009850742295384407,0.9126243591308594
0.21305271983146667,0,3,5658,0.968977689743042,0.9121677875518799,0.009847738780081272,0.9121677875518799
0.21321135759353638,0,3,5758,0.969031810760498,0.9140430092811584,0.009844698943197727,0.9140430092811584
0.21133792400360107,0,3,5858,0.9695314764976501,0.915044903755188,0.009841620922088623,0.915044903755188
0.21521247923374176,0,3,5958,0.9685842394828796,0.914049506187439,0.009838503785431385,0.914049506187439
0.2150367796421051,0,3,6058,0.9684680700302124,0.9136055707931519,0.009835349395871162,0.9136055707931519
0.21368639171123505,0,3,6158,0.9690560102462769,0.9135845899581909,0.009832154959440231,0.9135845899581909
0.21035340428352356,0,3,6258,0.9696962833404541,0.9149556159973145,0.009828922338783741,0.9149556159973145
0.2085188925266266,0,3,6358,0.9700633883476257,0.9158341884613037,0.009825652465224266,0.9158341884613037
0.2070091962814331,0,3,6458,0.9703282713890076,0.9159002900123596,0.009822343476116657,0.9159002900123596
0.2061675488948822,0,3,6558,0.9705891013145447,0.9159033894538879,0.009818998165428638,0.9159033894538879
0.20448124408721924,0,3,6658,0.9709560871124268,0.916650652885437,0.009815612807869911,0.916650652885437
0.20400334894657135,0,3,6758,0.9710819125175476,0.9168674349784851,0.009812189266085625,0.9168674349784851
0.2047341912984848,0,3,6858,0.9709903597831726,0.9165764451026917,0.009808728471398354,0.9165764451026917
0.20559614896774292,0,3,6958,0.970777153968811,0.9160876274108887,0.009805230423808098,0.9160876274108887
0.2050333023071289,0,3,7058,0.9708963632583618,0.9164094924926758,0.009801694191992283,0.9164094924926758
0.20101892948150635,0,4,7144,0.9765625,0.9375,0.009734532795846462,0.9375
0.21905241906642914,0,4,7244,0.9666019678115845,0.9136757254600525,0.009730586782097816,0.9136757254600525
0.20805540680885315,0,4,7344,0.9699496030807495,0.9186878204345703,0.009726601652801037,0.9186878204345703
0.20560267567634583,0,4,7444,0.9704790711402893,0.9196428656578064,0.009722581133246422,0.9196428656578064
0.2025802880525589,0,4,7544,0.9713242650032043,0.9207450151443481,0.009718522429466248,0.9207450151443481
0.1996619552373886,0,4,7644,0.9719259738922119,0.9210329055786133,0.009714427404105663,0.9210329055786133
0.19872449338436127,0,4,7744,0.97207111120224,0.9215890169143677,0.009710293263196945,0.9215890169143677
0.1962713599205017,0,4,7844,0.9725390076637268,0.9224322438240051,0.009706121869385242,0.9224322438240051
0.1951894760131836,0,4,7944,0.9729159474372864,0.923416018486023,0.009701913222670555,0.923416018486023
0.1902163326740265,0,4,8044,0.9739536046981812,0.9256381988525391,0.009697666391730309,0.9256381988525391
0.18996179103851318,0,4,8144,0.9739210605621338,0.9255431890487671,0.009693382307887077,0.9255431890487671
0.18800769746303558,0,4,8244,0.9743635654449463,0.9261466860771179,0.00968906283378601,0.9261466860771179
0.18662604689598083,0,4,8344,0.9746454954147339,0.9264675378799438,0.00968470424413681,0.9264675378799438
0.18590421974658966,0,4,8444,0.9748266339302063,0.9265949130058289,0.009680310264229774,0.9265949130058289
0.18507759273052216,0,4,8544,0.9749818444252014,0.9269272089004517,0.009675879962742329,0.9269272089004517
0.18525287508964539,0,4,8644,0.975101888179779,0.9268196225166321,0.009671411477029324,0.9268196225166321
0.18494199216365814,0,4,8744,0.9751474857330322,0.9271354079246521,0.009666906669735909,0.9271354079246521
0.1829526722431183,0,4,8844,0.9756128191947937,0.9276896119117737,0.00966236088424921,0.9276896119117737
0.14330193400382996,0,5,8930,0.9931640625,0.96875,0.009576410055160522,0.96875
0.16047801077365875,0,5,9030,0.9813001155853271,0.9362623691558838,0.009571468457579613,0.9362623691558838
0.16760164499282837,0,5,9130,0.9794103503227234,0.933768630027771,0.009566495195031166,0.933768630027771
0.17083947360515594,0,5,9230,0.9789575338363647,0.9328280687332153,0.009561482816934586,0.9328280687332153
0.17228621244430542,0,5,9330,0.978313148021698,0.9327462315559387,0.009556437842547894,0.9327462315559387
0.1719791144132614,0,5,9430,0.9780663847923279,0.9321981072425842,0.009551352821290493,0.9321981072425842
0.1713682860136032,0,5,9530,0.9780497550964355,0.9326122999191284,0.009546233341097832,0.9326122999191284
0.17052499949932098,0,5,9630,0.9782542586326599,0.9333987236022949,0.009541076608002186,0.9333987236022949
0.1687689572572708,0,5,9730,0.9785754084587097,0.9341058135032654,0.009535884484648705,0.9341058135032654
0.16570226848125458,0,5,9830,0.9791473150253296,0.935072124004364,0.009530656971037388,0.935072124004364
0.16874876618385315,0,5,9930,0.9786536693572998,0.9338786005973816,0.009525394067168236,0.9338786005973816
0.17374101281166077,0,5,10030,0.9778009653091431,0.9323909878730774,0.009520093910396099,0.9323909878730774
0.1750134378671646,0,5,10130,0.977533221244812,0.9318536520004272,0.009514760226011276,0.9318536520004272
0.1751471608877182,0,5,10230,0.977519690990448,0.9315670728683472,0.009509388357400894,0.9315670728683472
0.1742662489414215,0,5,10330,0.9776371121406555,0.9322581887245178,0.009503981098532677,0.9322581887245178
0.174998939037323,0,5,10430,0.9774897694587708,0.9318995475769043,0.009498539380729198,0.9318995475769043
0.17590361833572388,0,5,10530,0.9773298501968384,0.9314295649528503,0.00949306134134531,0.9314295649528503
0.17386262118816376,0,5,10630,0.9778550267219543,0.9320252537727356,0.009487547911703587,0.9320252537727356
0.37399590015411377,0,6,10716,0.9130859375,0.84375,0.009383456781506538,0.84375
0.1431504189968109,0,6,10816,0.9836108088493347,0.9458539485931396,0.009377566166222095,0.9458539485931396
0.154957115650177,0,6,10916,0.9807029962539673,0.9420087337493896,0.009371621534228325,0.9420087337493896
0.15918949246406555,0,6,11016,0.9799515008926392,0.9392649531364441,0.009365661069750786,0.9392649531364441
0.15915605425834656,0,6,11116,0.979918897151947,0.9388248324394226,0.00935966707766056,0.9388248324394226
0.15792833268642426,0,6,11216,0.9800506234169006,0.9403069019317627,0.00935363583266735,0.9403069019317627
0.15663017332553864,0,6,11316,0.9802330136299133,0.9407758116722107,0.00934757012873888,0.9407758116722107
0.1570749282836914,0,6,11416,0.9801569581031799,0.941021740436554,0.009341469034552574,0.941021740436554
0.15630783140659332,0,6,11516,0.980292797088623,0.9411282539367676,0.009335333481431007,0.9411282539367676
0.15439122915267944,0,6,11616,0.9807278513908386,0.9418354630470276,0.009329162538051605,0.9418354630470276
0.15247151255607605,0,6,11716,0.9811517596244812,0.9421516060829163,0.009322958067059517,0.9421516060829163
0.1516123116016388,0,6,11816,0.9813277721405029,0.9424670934677124,0.009316719137132168,0.9424670934677124
0.15238086879253387,0,6,11916,0.9811707735061646,0.942053496837616,0.009310447610914707,0.942053496837616
0.1519373208284378,0,6,12016,0.9812414646148682,0.9419677257537842,0.009304140694439411,0.9419677257537842
0.15145795047283173,0,6,12116,0.9813870787620544,0.9419834017753601,0.009297800250351429,0.9419834017753601
0.1517075151205063,0,6,12216,0.9813648462295532,0.9421843886375427,0.00929142627865076,0.9421843886375427
0.15121698379516602,0,6,12316,0.981454610824585,0.9421650767326355,0.009285018779337406,0.9421650767326355
0.15035735070705414,0,6,12416,0.981627881526947,0.9423684477806091,0.009278576821088791,0.9423684477806091
0.07987643778324127,0,7,12502,1.0,1.0,0.009157144464552402,1.0
0.12284594029188156,0,7,12602,0.9876161813735962,0.9495668411254883,0.009150341153144836,0.9495668411254883
0.14027543365955353,0,7,12702,0.9839804768562317,0.9413868188858032,0.00914350338280201,0.9413868188858032
0.1404341757297516,0,7,12802,0.9840922355651855,0.9421719312667847,0.009136633947491646,0.9421719312667847
0.14086028933525085,0,7,12902,0.9837551116943359,0.9430330395698547,0.00912973191589117,0.9430330395698547
0.13886092603206635,0,7,13002,0.9839861989021301,0.944797933101654,0.009122795425355434,0.944797933101654
0.13914884626865387,0,7,13102,0.9836913347244263,0.9450914859771729,0.009115827269852161,0.9450914859771729
0.1397400051355362,0,7,13202,0.9837900996208191,0.9445434808731079,0.009108827449381351,0.9445434808731079
0.14036768674850464,0,7,13302,0.9834288358688354,0.944522500038147,0.00910179503262043,0.944522500038147
0.1393372267484665,0,7,13402,0.9837489128112793,0.9449223279953003,0.009094729088246822,0.9449223279953003
0.138597771525383,0,7,13502,0.9837942123413086,0.9453983306884766,0.009087631478905678,0.9453983306884766
0.13746501505374908,0,7,13602,0.9839839339256287,0.9459014534950256,0.009080500341951847,0.9459014534950256
0.13737083971500397,0,7,13702,0.9839198589324951,0.9462687373161316,0.00907333754003048,0.9462687373161316
0.13682490587234497,0,7,13802,0.9839499592781067,0.9465555548667908,0.009066143073141575,0.9465555548667908
0.13615408539772034,0,7,13902,0.984046995639801,0.9467790722846985,0.009058916941285133,0.9467790722846985
0.13605424761772156,0,7,14002,0.9840918779373169,0.9468479156494141,0.00905165821313858,0.9468479156494141
0.1361830234527588,0,7,14102,0.9840348958969116,0.9467910528182983,0.009044368751347065,0.9467910528182983
0.1354360282421112,0,7,14202,0.9841737151145935,0.9469062089920044,0.009037046693265438,0.9469062089920044
0.23955410718917847,0,8,14288,0.953125,0.9375,0.008899192325770855,0.9375
0.11896407604217529,0,8,14388,0.9873602986335754,0.9523515105247498,0.008891530334949493,0.9523515105247498
0.12033427506685257,0,8,14488,0.9868741631507874,0.9521144032478333,0.00888383761048317,0.9521144032478333
0.12667904794216156,0,8,14588,0.9859241843223572,0.9507890343666077,0.008876114152371883,0.9507890343666077
0.12860174477100372,0,8,14688,0.9854238629341125,0.9504364132881165,0.008868359960615635,0.9504364132881165
0.12796613574028015,0,8,14788,0.9853743314743042,0.9517839550971985,0.008860571309924126,0.9517839550971985
0.12715613842010498,0,8,14888,0.9855431914329529,0.9522150754928589,0.008852758444845676,0.9522150754928589
0.12750272452831268,0,8,14988,0.9855188727378845,0.9521665573120117,0.008844908326864243,0.9521665573120117
0.1271468549966812,0,8,15088,0.985599935054779,0.951974093914032,0.008837033063173294,0.951974093914032
0.12463929504156113,0,8,15188,0.98602694272995,0.9529688954353333,0.008829126134514809,0.9529688954353333
0.12462171167135239,0,8,15288,0.9860883951187134,0.9525474309921265,0.008821189403533936,0.9525474309921265
0.12452346831560135,0,8,15388,0.9860118627548218,0.9526850581169128,0.008813221007585526,0.9526850581169128
0.12487823516130447,0,8,15488,0.9859403967857361,0.9525135159492493,0.008805224671959877,0.9525135159492493
0.12504637241363525,0,8,15588,0.9859530925750732,0.9524644613265991,0.008797196671366692,0.9524644613265991
0.1255820393562317,0,8,15688,0.9857567548751831,0.9522662162780762,0.008789139799773693,0.9522662162780762
0.12574061751365662,0,8,15788,0.9858143329620361,0.9520736336708069,0.008781054057180882,0.9520736336708069
0.12651631236076355,0,8,15888,0.9857454299926758,0.9518660306930542,0.008772937580943108,0.9518660306930542
0.12549956142902374,0,8,15988,0.985882043838501,0.952362596988678,0.008764791302382946,0.952362596988678
0.14722035825252533,0,9,16074,0.9912109375,0.9375,0.008611566387116909,0.9375
0.12445256859064102,0,9,16174,0.9861984848976135,0.9517326951026917,0.008603105321526527,0.9517326951026917
0.12278921902179718,0,9,16274,0.9860077500343323,0.9521144032478333,0.008594613522291183,0.9521144032478333
0.12511180341243744,0,9,16374,0.985665500164032,0.9523463249206543,0.008586094714701176,0.9523463249206543
0.12295309454202652,0,9,16474,0.9859486222267151,0.9533198475837708,0.008577547036111355,0.9533198475837708
0.1208919957280159,0,9,16574,0.9862706065177917,0.9541541934013367,0.008568971417844296,0.9541541934013367
0.12080653756856918,0,9,16674,0.9863017797470093,0.9546068906784058,0.008560366928577423,0.9546068906784058
0.11989938467741013,0,9,16774,0.9864562153816223,0.9549304842948914,0.008551734499633312,0.9549304842948914
0.1206417977809906,0,9,16874,0.9862416386604309,0.9547050595283508,0.008543074131011963,0.9547050595283508
0.11853218823671341,0,9,16974,0.9867039322853088,0.9556395411491394,0.008534385822713375,0.9556395411491394
0.11810357123613358,0,9,17074,0.9867023229598999,0.9561063647270203,0.008525669574737549,0.9561063647270203
0.11766146123409271,0,9,17174,0.98680180311203,0.9563465118408203,0.008516925387084484,0.9563465118408203
0.11810804903507233,0,9,17274,0.9867490530014038,0.9560262560844421,0.008508154191076756,0.9560262560844421
0.11855664849281311,0,9,17374,0.9867311716079712,0.9559473395347595,0.008499355055391788,0.9559473395347595
0.11933477222919464,0,9,17474,0.9865424633026123,0.9553667306900024,0.008490528911352158,0.9553667306900024
0.1191970482468605,0,9,17574,0.9866102933883667,0.9553422927856445,0.008481674827635288,0.9553422927856445
0.11962420493364334,0,9,17674,0.9865407347679138,0.955184280872345,0.00847279280424118,0.955184280872345
0.11866193264722824,0,9,17774,0.9866800904273987,0.9557061791419983,0.008463884703814983,0.9557061791419983
0.18762603402137756,0,10,17860,0.962890625,0.9375,0.008296453393995762,0.9375
0.1141800582408905,0,10,17960,0.9866645336151123,0.9538984894752502,0.008287256583571434,0.9538984894752502
0.12190058082342148,0,10,18060,0.9860015511512756,0.9525808691978455,0.008278031833469868,0.9525808691978455
