frcnn_box,frcnn_cls,mask,model,rpn_box,rpn_score,total,training,step,mode
0.4839952,0.096474685,0.5004078,1.2413166,0.081777535,0.07866127,1.5787942,1.5787942,200,train
0.48301,0.09709436,0.47147092,1.2183769,0.08705088,0.079751074,1.5558524,1.5558524,200,train
