frcnn_box,frcnn_cls,mask,model,rpn_box,rpn_score,total,training,step,mode
0.1602439,0.06352674,0.11181452,0.3810315,0.0399481,0.005498186,0.5114732,0.5114732,70000,train
0.15965769,0.062593214,0.11792585,0.38756454,0.041713383,0.0056740167,0.5178837,0.5178837,71000,train
0.15980533,0.06289707,0.11456214,0.3854996,0.04257373,0.005661307,0.5156951,0.5156951,72000,train
0.15992966,0.06339404,0.113761805,0.38591212,0.043036897,0.005789873,0.5159856,0.5159856,73000,train
0.15871435,0.06323861,0.11088686,0.3802288,0.041637234,0.0057515376,0.51017976,0.51017976,74000,train
0.15957734,0.062400095,0.11135422,0.38082176,0.041797295,0.00569306,0.5106516,0.5106516,75000,train
0.15690404,0.0622811,0.11444706,0.38008675,0.041053563,0.0054008313,0.5097938,0.5097938,76000,train
0.16002813,0.06411557,0.11372256,0.38572448,0.041949335,0.0059089186,0.5153081,0.5153081,77000,train
0.15829894,0.06264149,0.11708364,0.38573897,0.042049292,0.0056655854,0.51519924,0.51519924,78000,train
0.15721212,0.06272966,0.111887805,0.3789719,0.041443113,0.005699417,0.50830865,0.50830865,79000,train
0.15833925,0.062001172,0.11098469,0.3775804,0.040785003,0.005470619,0.5067963,0.5067963,80000,train
0.15829673,0.06278122,0.11239643,0.38138938,0.042254902,0.0056601325,0.5104848,0.5104848,81000,train
0.15910703,0.06282927,0.11478873,0.38663173,0.044152796,0.0057540094,0.515605,0.515605,82000,train
0.15709223,0.062431786,0.11450787,0.38050175,0.040923025,0.005546943,0.5093532,0.5093532,83000,train
0.15701227,0.062155973,0.1102865,0.37550762,0.04050785,0.005544918,0.504238,0.504238,84000,train
0.15813275,0.062038016,0.11605844,0.38335004,0.041571874,0.0055492367,0.51195794,0.51195794,85000,train
0.15646507,0.06160886,0.11316241,0.37799257,0.04124642,0.0055096303,0.50647765,0.50647765,86000,train
0.16025665,0.062868,0.1135126,0.38545752,0.043110266,0.0057097287,0.5138219,0.5138219,87000,train
0.1585603,0.06215766,0.11241608,0.38154185,0.04277599,0.005631493,0.5097854,0.5097854,88000,train
0.15784973,0.06222468,0.115330584,0.3818318,0.040892817,0.00553413,0.5099525,0.5099525,89000,train
0.15661955,0.062081054,0.10919241,0.37545744,0.04202344,0.0055409423,0.50345767,0.50345767,90000,train
0.15520196,0.06200779,0.111647345,0.37401962,0.039709136,0.0054533593,0.50189996,0.50189996,91000,train
0.1569722,0.062457193,0.11530857,0.38147548,0.041222364,0.0055150213,0.5092335,0.5092335,92000,train
0.15725632,0.06256778,0.11407987,0.38312596,0.043380175,0.005842291,0.51076293,0.51076293,93000,train
0.15529199,0.06218051,0.11153288,0.37650254,0.042056594,0.0054403692,0.504019,0.504019,94000,train
0.1593894,0.06310426,0.11217221,0.3815562,0.041228022,0.0056620836,0.5089526,0.5089526,95000,train
0.15655056,0.061240517,0.11177103,0.37388605,0.038855664,0.0054683373,0.50116336,0.50116336,96000,train
0.15855853,0.06302684,0.1104603,0.37874445,0.041099876,0.005598399,0.50590116,0.50590116,97000,train
0.15651515,0.06261639,0.11178491,0.37821853,0.04168384,0.0056183757,0.505256,0.505256,98000,train
0.15595198,0.062361315,0.11084326,0.37521306,0.0406167,0.005439629,0.5021297,0.5021297,99000,train
0.15656596,0.061610054,0.11068999,0.37716588,0.042805366,0.005494465,0.5039638,0.5039638,100000,train
0.1566566,0.061696123,0.111494794,0.3749292,0.039635174,0.005446271,0.5016077,0.5016077,101000,train
0.15525363,0.061498437,0.10741664,0.37099,0.04141698,0.0054042432,0.4975507,0.4975507,102000,train
0.15714301,0.061946895,0.11153802,0.37630937,0.04026548,0.0054159723,0.5027514,0.5027514,103000,train
0.15482664,0.06214181,0.11088034,0.3745402,0.041154403,0.0055370736,0.50086296,0.50086296,104000,train
0.15609366,0.061645404,0.11193823,0.37560955,0.040457696,0.0054742787,0.5018135,0.5018135,105000,train
0.155784,0.061520256,0.113957,0.37773815,0.04098917,0.005487933,0.5038228,0.5038228,106000,train
0.15548712,0.061809186,0.108031355,0.37166578,0.040883955,0.005454329,0.49763304,0.49763304,107000,train
0.15627038,0.061467983,0.11026632,0.37555006,0.04218884,0.0053562736,0.5013986,0.5013986,108000,train
0.15352651,0.061306186,0.10668996,0.36828378,0.041265685,0.005495354,0.49401554,0.49401554,109000,train
0.1568521,0.06282571,0.10863339,0.37671554,0.04278616,0.005618275,0.5023278,0.5023278,110000,train
0.15448146,0.060980696,0.10759885,0.37108296,0.042667925,0.0053538885,0.4965779,0.4965779,111000,train
0.1559277,0.062000703,0.11160791,0.3763737,0.041246608,0.0055908756,0.5017491,0.5017491,112000,train
0.15424433,0.061557546,0.11030909,0.37133616,0.039774463,0.0054500364,0.49659216,0.49659216,113000,train
0.15519354,0.060813952,0.11335308,0.37574536,0.04099625,0.00538845,0.50088215,0.50088215,114000,train
0.15823716,0.06204962,0.110021524,0.37731907,0.04141606,0.005594564,0.502337,0.502337,115000,train
0.15299425,0.0611479,0.10752669,0.36814386,0.041012067,0.005462946,0.49304557,0.49304557,116000,train
0.15804063,0.06240105,0.11107271,0.38114783,0.044057805,0.005575892,0.505933,0.505933,117000,train
0.15553318,0.06083715,0.109801285,0.37336174,0.0417464,0.0054436345,0.49802953,0.49802953,118000,train
0.15537003,0.062433887,0.11071641,0.37441915,0.040406033,0.005493178,0.49896997,0.49896997,119000,train
0.15445495,0.061536144,0.11212849,0.37232578,0.03887236,0.0053334446,0.49675632,0.49675632,120000,train
0.15473774,0.06123244,0.11052935,0.37446523,0.042497326,0.0054686815,0.49878,0.49878,121000,train
0.15379192,0.061311193,0.1099407,0.36937517,0.038826045,0.005505439,0.49357265,0.49357265,122000,train
0.15601106,0.061654627,0.10627904,0.3685054,0.03910625,0.005454558,0.49258688,0.49258688,123000,train
0.15451387,0.06168497,0.109313436,0.3719454,0.040988557,0.005444439,0.49591023,0.49591023,124000,train
0.15411438,0.060508285,0.10909181,0.369039,0.039998125,0.0053261127,0.49288774,0.49288774,125000,train
0.15529412,0.062208883,0.10967322,0.37264678,0.040053505,0.0054170336,0.49637872,0.49637872,126000,train
0.1532243,0.061686855,0.10630803,0.366229,0.039560247,0.005449392,0.4898444,0.4898444,127000,train
0.15299004,0.061070226,0.1089967,0.37104684,0.04250243,0.0054874634,0.4945465,0.4945465,128000,train
0.15461951,0.061539154,0.10897382,0.37181234,0.041290026,0.0053901784,0.49519593,0.49519593,129000,train
0.15352774,0.061930872,0.1065845,0.37017065,0.04259397,0.0055334186,0.49343735,0.49343735,130000,train
0.15419403,0.06193043,0.108200476,0.3707473,0.040933345,0.0054888665,0.493899,0.493899,131000,train
0.15465502,0.06121705,0.11103636,0.3730804,0.040797476,0.005374617,0.4961154,0.4961154,132000,train
0.15426362,0.061830934,0.10953218,0.37064,0.03958015,0.005433273,0.49355915,0.49355915,133000,train
0.15366262,0.061588787,0.107965335,0.36983123,0.04123628,0.0053781616,0.4926348,0.4926348,134000,train
0.15387475,0.060358055,0.107885115,0.36911273,0.041636262,0.0053582336,0.4918007,0.4918007,135000,train
0.15442784,0.061758928,0.108374625,0.37101606,0.04102303,0.005431876,0.49358973,0.49358973,136000,train
0.15461266,0.062038366,0.10917733,0.37242043,0.04112343,0.0054687317,0.49487802,0.49487802,137000,train
0.15279882,0.06116963,0.10831674,0.36835405,0.040793028,0.0052759675,0.49069577,0.49069577,138000,train
0.15420762,0.061167885,0.10808182,0.3686206,0.03970137,0.0054622884,0.4908479,0.4908479,139000,train
0.15495834,0.061815355,0.110340714,0.37321824,0.040663045,0.0054408084,0.49533015,0.49533015,140000,train
0.1544878,0.061534915,0.10797477,0.37220865,0.04268078,0.0055303904,0.49420595,0.49420595,141000,train
0.15398136,0.061994404,0.1065967,0.37014332,0.0419865,0.0055847433,0.49202594,0.49202594,142000,train
0.15207504,0.06100146,0.111691095,0.3709528,0.04081593,0.0053693666,0.4927186,0.4927186,143000,train
0.15419868,0.06129777,0.11265986,0.37367523,0.040082756,0.00543625,0.49532592,0.49532592,144000,train
0.15405917,0.06119494,0.10850262,0.3685912,0.039653305,0.005181407,0.490126,0.490126,145000,train
0.15286528,0.06089562,0.107185066,0.36634827,0.04004458,0.0053579197,0.48777017,0.48777017,146000,train
0.15455039,0.061453573,0.10507747,0.36711338,0.040504895,0.0055267746,0.48842192,0.48842192,147000,train
0.1523922,0.061209075,0.108098894,0.36756274,0.040531445,0.005330944,0.4887577,0.4887577,148000,train
0.1522453,0.06093704,0.10923601,0.3696768,0.041923333,0.00533509,0.49075612,0.49075612,149000,train
0.1499023,0.0602162,0.10897926,0.36491874,0.040583163,0.005237911,0.48588473,0.48588473,150000,train
0.15323113,0.060431294,0.10983746,0.37154874,0.042698234,0.005350782,0.49239936,0.49239936,151000,train
0.1519425,0.061283596,0.10705414,0.36582768,0.040254153,0.0052932883,0.48656443,0.48656443,152000,train
0.15362294,0.06133205,0.10720079,0.3685296,0.040982623,0.0053913235,0.4891533,0.4891533,153000,train
0.15145867,0.060407054,0.109526925,0.36569408,0.039146204,0.005155409,0.4862049,0.4862049,154000,train
0.15147215,0.060886614,0.11058414,0.36950126,0.041261926,0.00529633,0.4898974,0.4898974,155000,train
0.15307556,0.060585648,0.10756862,0.36822492,0.041617718,0.0053774402,0.4885077,0.4885077,156000,train
0.15253052,0.061908886,0.10526979,0.3631595,0.038109086,0.0053412844,0.4833296,0.4833296,157000,train
0.15257257,0.06048739,0.106593914,0.36596313,0.041074842,0.005234409,0.48602238,0.48602238,158000,train
0.15036194,0.06016952,0.10491449,0.36110175,0.040368382,0.005287611,0.48104912,0.48104912,159000,train
0.15280372,0.06154636,0.10482181,0.36393833,0.03926974,0.005496999,0.48377427,0.48377427,160000,train
0.15247749,0.06032885,0.10978284,0.3685412,0.040749874,0.0052023903,0.48826373,0.48826373,161000,train
0.15238717,0.061613493,0.10621219,0.36665592,0.040958315,0.005484528,0.4862652,0.4862652,162000,train
0.15185745,0.060410168,0.10816319,0.36612925,0.040484246,0.005213687,0.4856263,0.4856263,163000,train
0.1517728,0.0618311,0.10391685,0.364984,0.042112093,0.0053510144,0.4843698,0.4843698,164000,train
0.15247987,0.06076018,0.105953306,0.36511564,0.04056743,0.005354952,0.48438922,0.48438922,165000,train
0.15317999,0.06065111,0.11033536,0.36966035,0.040233407,0.0052608666,0.48881978,0.48881978,166000,train
0.1515796,0.06012389,0.10584596,0.3630741,0.040267978,0.0052563143,0.48212183,0.48212183,167000,train
0.1526621,0.060321406,0.10598333,0.36225405,0.03810101,0.0051859957,0.4811906,0.4811906,168000,train
0.1479137,0.06060563,0.10280031,0.35624498,0.039612178,0.0053134644,0.47507134,0.47507134,169000,train
0.15067096,0.05999476,0.105529375,0.36158624,0.040193055,0.005197995,0.4803016,0.4803016,170000,train
0.1536706,0.061032113,0.106994584,0.36619782,0.039080754,0.0054198215,0.4848022,0.4848022,171000,train
0.15000504,0.06034634,0.102658615,0.35891917,0.04053911,0.005369776,0.47741115,0.47741115,172000,train
0.15033557,0.06010787,0.10489771,0.35947195,0.038903754,0.0052273287,0.47785398,0.47785398,173000,train
0.15169023,0.061051335,0.11206639,0.36861017,0.038465265,0.005337034,0.48687792,0.48687792,174000,train
0.1528906,0.06082425,0.108669415,0.3680374,0.04044136,0.0052118325,0.486193,0.486193,175000,train
0.14779297,0.059144277,0.10977505,0.36179897,0.03999712,0.0050897016,0.47984338,0.47984338,176000,train
0.15057065,0.061246306,0.10624112,0.36202806,0.03872201,0.005248283,0.4799606,0.4799606,177000,train
0.15227163,0.060664322,0.10596134,0.36468703,0.040544506,0.0052455384,0.48251006,0.48251006,178000,train
0.15076691,0.060099155,0.106551334,0.36141792,0.038773805,0.005226844,0.47913116,0.47913116,179000,train
0.1485053,0.059799667,0.10480005,0.3582017,0.03996469,0.005132136,0.47580394,0.47580394,180000,train
0.14890987,0.059411928,0.10461796,0.35835642,0.040196057,0.005220607,0.47584912,0.47584912,181000,train
0.15045305,0.06000773,0.10766875,0.36228308,0.038942173,0.0052110627,0.4796641,0.4796641,182000,train
0.1493672,0.05982056,0.106083795,0.36032227,0.039810978,0.0052398564,0.4775933,0.4775933,183000,train
0.151769,0.060887188,0.10792,0.36539164,0.039601687,0.0052136024,0.48255295,0.48255295,184000,train
0.14817539,0.059437297,0.10582223,0.3577283,0.039105374,0.0051880414,0.47477967,0.47477967,185000,train
0.1499161,0.060120378,0.10685665,0.3613854,0.03933334,0.0051589757,0.47832718,0.47832718,186000,train
0.15028273,0.061107934,0.10496637,0.36267936,0.0410714,0.005251081,0.47951156,0.47951156,187000,train
0.15017422,0.059648827,0.10437217,0.35870916,0.039196324,0.005317814,0.47543174,0.47543174,188000,train
0.15188429,0.059816416,0.106062904,0.36187297,0.03885453,0.0052547613,0.47848475,0.47848475,189000,train
0.15101063,0.059975564,0.1054456,0.35950205,0.037952818,0.0051175784,0.47600538,0.47600538,190000,train
0.14906013,0.059782937,0.10406871,0.35795805,0.039872788,0.005173463,0.47435248,0.47435248,191000,train
0.14894995,0.059735466,0.105753005,0.3605553,0.040964384,0.0051526027,0.47684145,0.47684145,192000,train
0.1489092,0.05966502,0.10115681,0.35311806,0.038131278,0.0052558505,0.4692965,0.4692965,193000,train
0.14920145,0.06046725,0.10355785,0.35745448,0.039023716,0.0052041905,0.4735242,0.4735242,194000,train
0.14802419,0.05944082,0.10509521,0.35742214,0.039706636,0.0051554968,0.47338298,0.47338298,195000,train
0.15109447,0.06052361,0.105539255,0.36204168,0.03964011,0.0052444544,0.47789392,0.47789392,196000,train
0.14886032,0.059227716,0.10478997,0.35737032,0.03936972,0.0051227226,0.4731149,0.4731149,197000,train
0.14958605,0.060867235,0.10027699,0.35511172,0.039149746,0.005231778,0.47074792,0.47074792,198000,train
0.14872496,0.059627984,0.10432635,0.3562301,0.03843982,0.0051109255,0.4717575,0.4717575,199000,train
0.1501625,0.059660245,0.10702432,0.36100525,0.039074738,0.005083555,0.47642466,0.47642466,200000,train
0.15019998,0.060162738,0.10326699,0.3586857,0.03986106,0.00519496,0.47399774,0.47399774,201000,train
