frcnn_box,frcnn_cls,mask,model,rpn_box,rpn_score,total,training,step,mode
0.15947922,0.062017616,0.11947813,0.38782048,0.041104145,0.0057411883,0.51658654,0.51658654,88000,train
0.15947925,0.06351783,0.11410706,0.38447997,0.041534018,0.005842262,0.513126,0.513126,89000,train
0.15638165,0.06282153,0.112904996,0.378801,0.040868007,0.005824837,0.5073269,0.5073269,90000,train
0.16013426,0.063776694,0.11816059,0.3899486,0.041941706,0.0059353784,0.51835275,0.51835275,91000,train
0.15853731,0.062752806,0.113151945,0.38222125,0.042047672,0.005731643,0.51050586,0.51050586,92000,train
0.15637946,0.062122844,0.11458114,0.3803858,0.041555412,0.0057470053,0.50854963,0.50854963,93000,train
0.15798807,0.06264957,0.11214921,0.3799146,0.041354068,0.0057739033,0.50795734,0.50795734,94000,train
0.1583928,0.06268987,0.116062135,0.382867,0.040005036,0.0057167043,0.5107897,0.5107897,95000,train
0.15888683,0.062972374,0.11588596,0.38541025,0.041877728,0.005787475,0.5132125,0.5132125,96000,train
0.15835068,0.062414,0.11678169,0.3848,0.041525077,0.0057287705,0.51248103,0.51248103,97000,train
0.15804602,0.06328257,0.11503332,0.3824201,0.04026427,0.005793732,0.5099814,0.5099814,98000,train
0.15763102,0.06346109,0.11626307,0.38423482,0.04099514,0.0058845854,0.5116763,0.5116763,99000,train
0.1557901,0.06206329,0.114578195,0.3787167,0.040587317,0.0056974525,0.50603753,0.50603753,100000,train
0.15905653,0.06344377,0.11426897,0.38284037,0.04035165,0.0057193264,0.51004213,0.51004213,101000,train
0.15691513,0.062226426,0.11769018,0.38294983,0.04046711,0.005651087,0.51003087,0.51003087,102000,train
0.15738209,0.06359595,0.11373403,0.38214567,0.041421432,0.006011893,0.5091064,0.5091064,103000,train
0.15562539,0.062378198,0.115969256,0.3802722,0.04056308,0.005736574,0.50711274,0.50711274,104000,train
0.15846896,0.06375989,0.11401439,0.38258904,0.04046737,0.00587851,0.5093088,0.5093088,105000,train
0.15620364,0.061818283,0.11556258,0.37958738,0.040446643,0.005556379,0.5061872,0.5061872,106000,train
0.1585262,0.063891746,0.11582602,0.38620886,0.042172875,0.0057921577,0.5126901,0.5126901,107000,train
0.15506147,0.061593574,0.11322141,0.37613216,0.040442817,0.005812692,0.5024952,0.5024952,108000,train
0.15574099,0.06279894,0.11208886,0.3794936,0.04309988,0.005765035,0.50573933,0.50573933,109000,train
0.15652369,0.06261487,0.11679079,0.38496262,0.04321644,0.0058166627,0.51109004,0.51109004,110000,train
0.15656158,0.06161328,0.11545431,0.38153306,0.04227448,0.00562928,0.5075396,0.5075396,111000,train
0.15904978,0.06271763,0.11488288,0.38154253,0.03933484,0.005557598,0.50743157,0.50743157,112000,train
0.15803982,0.063101046,0.11490316,0.38279927,0.041024636,0.005730673,0.50857055,0.50857055,113000,train
0.15552177,0.062069237,0.1099481,0.37437534,0.041176613,0.0056594163,0.5000286,0.5000286,114000,train
0.15459946,0.062345687,0.11370965,0.3769964,0.04052796,0.005813612,0.5025315,0.5025315,115000,train
0.15634653,0.06263117,0.11223355,0.37829274,0.041427094,0.0056542843,0.5037104,0.5037104,116000,train
0.15566699,0.0623733,0.11620817,0.380624,0.04072515,0.0056505464,0.50592303,0.50592303,117000,train
0.15445644,0.061799742,0.112705804,0.37537405,0.040642697,0.0057695284,0.5005541,0.5005541,118000,train
0.15591587,0.062307455,0.11368151,0.37978578,0.042167313,0.005713277,0.50484794,0.50484794,119000,train
0.15737528,0.062253457,0.11566582,0.38295916,0.04208592,0.005578921,0.50790334,0.50790334,120000,train
0.1583186,0.06289491,0.11456617,0.38362676,0.042104434,0.0057426794,0.5084528,0.5084528,121000,train
0.15587887,0.061920304,0.112799264,0.37733194,0.0410733,0.005660134,0.5020416,0.5020416,122000,train
0.1557585,0.062612206,0.11171894,0.37767643,0.041816045,0.0057705576,0.5022692,0.5022692,123000,train
0.15594141,0.062644474,0.1096448,0.37508762,0.04108264,0.0057738055,0.49956372,0.49956372,124000,train
0.15448597,0.06133274,0.11237942,0.3740809,0.04050409,0.005378431,0.4984413,0.4984413,125000,train
0.15697065,0.062457345,0.115691386,0.38208616,0.04117917,0.0057877833,0.5063292,0.5063292,126000,train
0.1575297,0.06246375,0.11581133,0.38216212,0.040780723,0.005576827,0.50628966,0.50628966,127000,train
0.15567154,0.062138896,0.11301042,0.37926337,0.042704098,0.005738486,0.503273,0.503273,128000,train
0.15484521,0.06187095,0.11144014,0.37550756,0.041641638,0.0057095047,0.4994009,0.4994009,129000,train
0.15532832,0.062354367,0.11155044,0.37503865,0.04016597,0.005639577,0.49881575,0.49881575,130000,train
0.15492986,0.06261265,0.11129346,0.37555394,0.040963262,0.0057548485,0.4992146,0.4992146,131000,train
0.15311222,0.06261241,0.1121021,0.3749308,0.041411124,0.005693265,0.49847576,0.49847576,132000,train
0.15512918,0.062069662,0.11144757,0.37370297,0.039655343,0.0054015554,0.49713126,0.49713126,133000,train
0.1565853,0.062376775,0.11266896,0.3789427,0.04163988,0.005671613,0.5022543,0.5022543,134000,train
0.15549761,0.061663333,0.10917255,0.37224168,0.040313844,0.005594489,0.49543896,0.49543896,135000,train
0.15386659,0.062085852,0.110143565,0.37304017,0.041364953,0.005579043,0.49612287,0.49612287,136000,train
0.15393533,0.06224345,0.11271608,0.37531823,0.040751003,0.0056720953,0.4982844,0.4982844,137000,train
0.15491968,0.061590686,0.11089115,0.37273243,0.03977221,0.005558891,0.4955836,0.4955836,138000,train
0.1552673,0.06170926,0.11605218,0.38079402,0.042083345,0.0056818738,0.50352967,0.50352967,139000,train
0.15681058,0.06252734,0.11170305,0.376591,0.039862208,0.005687759,0.49920934,0.49920934,140000,train
0.15412752,0.06139935,0.11485604,0.37604752,0.04015043,0.005514019,0.4985507,0.4985507,141000,train
0.15307209,0.06139658,0.11151683,0.37208623,0.040406957,0.005694112,0.49447444,0.49447444,142000,train
0.15295179,0.06169126,0.11201943,0.3721787,0.040024478,0.0054918686,0.49445164,0.49445164,143000,train
0.15598212,0.061523605,0.11098345,0.37445095,0.04041493,0.005546626,0.49660832,0.49660832,144000,train
0.15272559,0.060346175,0.109632626,0.36976206,0.04147823,0.0055793864,0.49180603,0.49180603,145000,train
0.1544328,0.062364593,0.1095741,0.37257996,0.040513135,0.005695634,0.49451038,0.49451038,146000,train
0.15291128,0.060921554,0.108744614,0.3694318,0.041211393,0.005642963,0.49124733,0.49124733,147000,train
0.15403782,0.061673414,0.111237176,0.37384698,0.041247725,0.0056511685,0.49554852,0.49554852,148000,train
0.15289365,0.06114989,0.11974512,0.37970245,0.040330462,0.005583259,0.5012892,0.5012892,149000,train
0.15542589,0.063163385,0.1085732,0.37354007,0.040580165,0.0057973927,0.49500766,0.49500766,150000,train
0.15433268,0.061416194,0.11131158,0.37369955,0.04110883,0.0055300905,0.4950545,0.4950545,151000,train
0.15140416,0.06166047,0.109666325,0.36878282,0.040407043,0.0056446586,0.49002475,0.49002475,152000,train
0.15418693,0.061283503,0.10937125,0.36991826,0.03939533,0.005681462,0.4910475,0.4910475,153000,train
0.15266325,0.060995914,0.10951082,0.36942723,0.040784277,0.00547299,0.49044353,0.49044353,154000,train
0.15367965,0.06158108,0.11224733,0.37306967,0.04000846,0.00555338,0.49397272,0.49397272,155000,train
0.15323952,0.06108777,0.11011074,0.37111387,0.041071333,0.005604597,0.4919024,0.4919024,156000,train
0.152666,0.061968587,0.11327909,0.37394646,0.04030634,0.0057260576,0.49462032,0.49462032,157000,train
0.15258391,0.061095193,0.111297436,0.3704634,0.040043857,0.0054428796,0.4910244,0.4910244,158000,train
0.15495484,0.061101977,0.11048885,0.37179127,0.039813656,0.0054317093,0.49223912,0.49223912,159000,train
0.1509397,0.061328717,0.10817403,0.36684296,0.040648058,0.00575256,0.48717967,0.48717967,160000,train
0.151433,0.060916323,0.10734446,0.36604968,0.04100693,0.005348497,0.4862744,0.4862744,161000,train
0.1531896,0.06170881,0.10817097,0.370493,0.041769642,0.0056537306,0.4906065,0.4906065,162000,train
0.15392904,0.06100838,0.10989818,0.37106314,0.040532406,0.0056951577,0.49106342,0.49106342,163000,train
0.15302783,0.06122521,0.10700555,0.36663666,0.039834645,0.0055432725,0.48652503,0.48652503,164000,train
0.1532772,0.06115877,0.1162223,0.3767858,0.040642034,0.005485574,0.49656132,0.49656132,165000,train
0.15209025,0.060791746,0.11267724,0.3698469,0.038868736,0.0054192143,0.4895085,0.4895085,166000,train
0.15187107,0.06061747,0.1097238,0.36764506,0.039764747,0.0056679766,0.48719332,0.48719332,167000,train
0.15301861,0.06056273,0.110262334,0.36998495,0.04079367,0.005347877,0.48942217,0.48942217,168000,train
0.15410396,0.061617244,0.10976014,0.3714641,0.04037728,0.00560594,0.49079034,0.49079034,169000,train
0.15153913,0.061638497,0.10705611,0.3647314,0.038956888,0.0055405586,0.4839461,0.4839461,170000,train
0.15262485,0.06024832,0.10678283,0.36468166,0.03957959,0.005446246,0.4837854,0.4837854,171000,train
0.15263356,0.06119584,0.10793154,0.36555067,0.038396485,0.005392892,0.4845427,0.4845427,172000,train
0.1526379,0.06127898,0.108604915,0.3688277,0.040895753,0.0054099592,0.48770732,0.48770732,173000,train
0.1534062,0.060521748,0.11052166,0.37078854,0.04084831,0.005490857,0.48955587,0.48955587,174000,train
0.15062597,0.061598547,0.110394076,0.3677384,0.03954095,0.005579003,0.48639345,0.48639345,175000,train
0.1515153,0.061048068,0.10878612,0.36704785,0.040118627,0.0055795084,0.4855922,0.4855922,176000,train
0.15158227,0.0609689,0.11379326,0.37214556,0.04033812,0.0054628425,0.49057612,0.49057612,177000,train
0.15233144,0.06082148,0.11391388,0.37211454,0.039464604,0.005583266,0.49043316,0.49043316,178000,train
0.15080439,0.060887054,0.10771596,0.36502418,0.040028106,0.0055884775,0.48323202,0.48323202,179000,train
0.15128626,0.061014343,0.10893401,0.3664813,0.039662,0.00558474,0.48457953,0.48457953,180000,train
0.1519294,0.060385693,0.11269551,0.36963817,0.03927423,0.0053535197,0.4876242,0.4876242,181000,train
0.1501882,0.060800157,0.106331356,0.36449146,0.04163509,0.0055366307,0.4823676,0.4823676,182000,train
0.15133092,0.060540944,0.10730053,0.36442414,0.039741088,0.0055109505,0.48219112,0.48219112,183000,train
0.15196985,0.06069849,0.10626607,0.3636861,0.039373897,0.0053778137,0.4813433,0.4813433,184000,train
0.15186113,0.0604054,0.10934895,0.36581486,0.038818114,0.005380912,0.48336187,0.48336187,185000,train
0.15101178,0.06083041,0.10500749,0.36228675,0.04013469,0.0053023743,0.479725,0.479725,186000,train
0.14980862,0.061236676,0.107948594,0.36542332,0.04081018,0.005619011,0.48275203,0.48275203,187000,train
0.1486406,0.060164593,0.10726693,0.36308646,0.041454088,0.0055600437,0.48030546,0.48030546,188000,train
0.15087368,0.060915478,0.106365114,0.36322305,0.039519597,0.00554881,0.4803312,0.4803312,189000,train
0.15270135,0.06133526,0.105695456,0.3669108,0.041570682,0.00560794,0.48391062,0.48391062,190000,train
0.15065213,0.060441963,0.10802775,0.3648031,0.04012178,0.005559477,0.48169494,0.48169494,191000,train
0.14924239,0.060108438,0.105954885,0.35978153,0.0391332,0.0053425464,0.4765635,0.4765635,192000,train
0.1508276,0.05957266,0.106536694,0.36102894,0.038772415,0.0053193932,0.47770238,0.47770238,193000,train
0.1531085,0.06099739,0.10657985,0.36588913,0.03965815,0.0055453526,0.48245278,0.48245278,194000,train
0.14912866,0.0607007,0.10890291,0.36464587,0.040466923,0.005446866,0.4810995,0.4810995,195000,train
0.14893138,0.059645712,0.10609526,0.3579583,0.037846267,0.005439505,0.47430313,0.47430313,196000,train
0.15068357,0.06070104,0.105411485,0.36046076,0.03820966,0.0054550725,0.47669667,0.47669667,197000,train
0.14858882,0.060062397,0.10846611,0.36222717,0.03971723,0.0053928206,0.47835457,0.47835457,198000,train
0.14811043,0.05933449,0.10762314,0.36287192,0.042401426,0.005402854,0.47889063,0.47889063,199000,train
0.15050858,0.06008558,0.10486305,0.3610366,0.040144462,0.005435285,0.47694683,0.47694683,200000,train
0.14938873,0.06048289,0.10653349,0.36192152,0.04017773,0.005338326,0.47772253,0.47772253,201000,train
0.15057026,0.059767917,0.10872709,0.36329824,0.03893975,0.0052936627,0.47899175,0.47899175,202000,train
0.15064491,0.060643,0.10922263,0.3650348,0.03906553,0.005459038,0.48061848,0.48061848,203000,train
0.1487607,0.06025432,0.1074262,0.36149597,0.039664734,0.0053899745,0.47697118,0.47697118,204000,train
0.14839382,0.06022828,0.10484164,0.35885376,0.039919704,0.0054705343,0.4742218,0.4742218,205000,train
0.15006742,0.060169805,0.108638614,0.36333573,0.03918303,0.0052772835,0.47859642,0.47859642,206000,train
0.15095259,0.060491312,0.10676328,0.3637747,0.040026274,0.0055409526,0.47892624,0.47892624,207000,train
0.1496603,0.059970364,0.10568621,0.3588983,0.03819671,0.005384559,0.47394276,0.47394276,208000,train
0.1489848,0.059584435,0.10499444,0.35806775,0.03907373,0.0054305303,0.47300616,0.47300616,209000,train
0.1503192,0.06005981,0.103313886,0.35844192,0.03945633,0.0052924394,0.47327352,0.47327352,210000,train
